sweep_id,direction,side,swept_swing_level,swing_index,swing_time,swing_confirm_time,breach_time,breach_index,breach_extreme,breach_distance_atr,rejection_close_time,rejection_index,rejection_close_price,bars_breach_to_rejection,frozen_atr,session,year,segment_id
38,bearish,buy_side,1274.892000,4059,2016-03-04 09:30:00,2016-03-04 12:00:00,2016-03-04 15:00:00,4081,1279.838500,1.027044,2016-03-04 15:15:00,4082,1274.810500,1,4.816250,ny_overlap,2016,44
39,bearish,buy_side,1273.096000,4216,2016-03-08 02:45:00,2016-03-08 05:15:00,2016-03-08 08:00:00,4237,1274.803500,1.044753,2016-03-08 08:15:00,4238,1272.995000,1,1.634357,london,2016,46
40,bullish,sell_side,1265.494000,4225,2016-03-08 05:00:00,2016-03-08 07:30:00,2016-03-08 15:15:00,4266,1264.325000,0.355130,2016-03-08 15:30:00,4267,1266.168500,1,3.291750,ny_overlap,2016,46
41,bullish,sell_side,1262.675500,4267,2016-03-08 15:30:00,2016-03-08 18:00:00,2016-03-08 18:30:00,4279,1261.055000,0.614832,2016-03-08 18:45:00,4280,1263.313000,1,2.635679,off_session,2016,46
42,bullish,sell_side,1253.589500,4318,2016-03-09 05:15:00,2016-03-09 07:45:00,2016-03-09 11:45:00,4344,1252.376000,0.820368,2016-03-09 12:15:00,4346,1254.054000,2,1.479214,ny_overlap,2016,47
43,bullish,sell_side,1245.064000,4419,2016-03-10 07:30:00,2016-03-10 10:00:00,2016-03-10 13:00:00,4441,1239.505000,2.451406,2016-03-10 13:15:00,4442,1246.910000,1,2.267679,ny_overlap,2016,48
44,bullish,sell_side,1269.726000,4498,2016-03-11 04:15:00,2016-03-11 06:45:00,2016-03-11 07:00:00,4509,1267.877000,0.926137,2016-03-11 07:45:00,4512,1270.739500,3,1.996464,london,2016,49
45,bearish,buy_side,1236.214500,4705,2016-03-15 09:00:00,2016-03-15 11:30:00,2016-03-15 12:45:00,4720,1238.209500,0.931792,2016-03-15 13:00:00,4721,1236.159000,1,2.141036,ny_overlap,2016,51
46,bullish,sell_side,1229.769500,4794,2016-03-16 08:15:00,2016-03-16 10:45:00,2016-03-16 12:45:00,4812,1227.531000,1.763293,2016-03-16 13:00:00,4813,1230.505500,1,1.269500,ny_overlap,2016,52
47,bearish,buy_side,1246.390000,5132,2016-03-22 00:45:00,2016-03-22 03:15:00,2016-03-22 03:45:00,5144,1247.140000,0.651446,2016-03-22 04:15:00,5146,1245.733000,2,1.151286,asian,2016,56
48,bullish,sell_side,1231.905000,5239,2016-03-23 04:30:00,2016-03-23 07:00:00,2016-03-23 07:45:00,5252,1231.348500,0.301778,2016-03-23 08:00:00,5253,1234.434000,1,1.844071,london,2016,57
49,bullish,sell_side,1214.974500,5319,2016-03-24 01:30:00,2016-03-24 04:00:00,2016-03-24 07:15:00,5342,1212.280000,1.982916,2016-03-24 07:30:00,5343,1215.225500,1,1.358857,london,2016,58
50,bullish,sell_side,1216.815000,5515,2016-03-29 04:30:00,2016-03-29 07:00:00,2016-03-29 07:30:00,5527,1215.445000,1.001018,2016-03-29 08:00:00,5529,1216.853500,2,1.368607,london,2016,60
51,bearish,buy_side,1220.139500,5530,2016-03-29 08:15:00,2016-03-29 10:45:00,2016-03-29 11:45:00,5544,1221.629500,1.020224,2016-03-29 12:00:00,5545,1219.705000,1,1.460464,ny_overlap,2016,60
52,bullish,sell_side,1234.770000,5606,2016-03-30 04:15:00,2016-03-30 06:45:00,2016-03-30 11:00:00,5633,1232.739500,0.939285,2016-03-30 11:30:00,5635,1234.953500,2,2.161750,london,2016,61
53,bearish,buy_side,1228.994000,5690,2016-03-31 02:15:00,2016-03-31 04:45:00,2016-03-31 05:00:00,5701,1230.165500,0.961034,2016-03-31 05:15:00,5702,1228.479000,1,1.219000,asian,2016,62
54,bullish,sell_side,1232.506500,5732,2016-03-31 12:45:00,2016-03-31 15:15:00,2016-03-31 16:45:00,5748,1231.365000,0.512672,2016-03-31 17:15:00,5750,1232.654500,2,2.226571,off_session,2016,62
55,bearish,buy_side,1234.615000,5778,2016-04-01 01:15:00,2016-04-01 03:45:00,2016-04-01 06:45:00,5800,1235.426000,0.717518,2016-04-01 07:00:00,5801,1233.765000,1,1.130286,london,2016,63
56,bullish,sell_side,1229.446000,5783,2016-04-01 02:30:00,2016-04-01 05:00:00,2016-04-01 11:30:00,5819,1228.129500,1.031047,2016-04-01 12:15:00,5822,1231.450000,3,1.276857,ny_overlap,2016,63
57,bullish,sell_side,1216.305500,5873,2016-04-04 02:00:00,2016-04-04 04:30:00,2016-04-04 06:45:00,5892,1214.716000,1.338084,2016-04-04 07:00:00,5893,1216.380000,1,1.187893,london,2016,64
58,bearish,buy_side,1219.435000,5889,2016-04-04 06:00:00,2016-04-04 08:30:00,2016-04-04 12:00:00,5913,1220.209000,0.557164,2016-04-04 12:15:00,5914,1219.306000,1,1.389179,ny_overlap,2016,64
59,bearish,buy_side,1226.944000,5966,2016-04-05 02:15:00,2016-04-05 04:45:00,2016-04-05 05:45:00,5980,1227.216000,0.251694,2016-04-05 06:00:00,5981,1226.635000,1,1.080679,asian,2016,65
60,bearish,buy_side,1234.945000,5992,2016-04-05 08:45:00,2016-04-05 11:15:00,2016-04-05 12:45:00,6008,1236.879500,1.209197,2016-04-05 13:00:00,6009,1234.604500,1,1.599821,ny_overlap,2016,65
61,bullish,sell_side,1226.750000,6015,2016-04-05 14:30:00,2016-04-05 17:00:00,2016-04-05 17:45:00,6028,1225.696000,0.581666,2016-04-05 18:00:00,6029,1229.770000,1,1.812036,off_session,2016,65
62,bearish,buy_side,1239.660000,6179,2016-04-07 09:30:00,2016-04-07 12:00:00,2016-04-07 13:00:00,6193,1240.215000,0.295409,2016-04-07 13:15:00,6194,1238.030500,1,1.878750,ny_overlap,2016,67
63,bullish,sell_side,1231.589500,6262,2016-04-08 07:15:00,2016-04-08 09:45:00,2016-04-08 10:15:00,6274,1229.644500,0.803351,2016-04-08 10:30:00,6275,1233.500000,1,2.421107,london,2016,68
64,bearish,buy_side,1238.460000,6273,2016-04-08 10:00:00,2016-04-08 12:30:00,2016-04-08 14:00:00,6289,1239.385000,0.392561,2016-04-08 14:15:00,6290,1237.973500,1,2.356321,ny_overlap,2016,68
65,bullish,sell_side,1231.915000,6628,2016-04-14 06:45:00,2016-04-14 09:15:00,2016-04-14 14:00:00,6657,1230.735000,0.464417,2016-04-14 14:15:00,6658,1233.336000,1,2.540821,ny_overlap,2016,72
66,bullish,sell_side,1224.420000,6669,2016-04-14 17:00:00,2016-04-14 19:30:00,2016-04-14 19:45:00,6680,1223.963500,0.270330,2016-04-14 20:00:00,6681,1225.406000,1,1.688679,off_session,2016,72
67,bullish,sell_side,1228.070000,6733,2016-04-15 10:00:00,2016-04-15 12:30:00,2016-04-15 13:15:00,6746,1226.966000,0.606237,2016-04-15 13:45:00,6748,1228.155000,2,1.821071,ny_overlap,2016,73
68,bearish,buy_side,1232.095500,6719,2016-04-15 06:30:00,2016-04-15 09:00:00,2016-04-15 13:15:00,6746,1232.781500,0.376701,2016-04-15 13:30:00,6747,1227.963500,1,1.821071,ny_overlap,2016,73
69,bullish,sell_side,1233.420000,6793,2016-04-18 02:00:00,2016-04-18 04:30:00,2016-04-18 06:45:00,6812,1233.015500,0.334505,2016-04-18 07:15:00,6814,1234.440000,2,1.209250,london,2016,74
70,bullish,sell_side,1244.295500,7184,2016-04-22 07:45:00,2016-04-22 10:15:00,2016-04-22 12:45:00,7204,1242.143500,1.127693,2016-04-22 13:00:00,7205,1246.596000,1,1.908321,ny_overlap,2016,78
71,bullish,sell_side,1232.484500,7366,2016-04-26 07:15:00,2016-04-26 09:45:00,2016-04-26 11:00:00,7381,1232.174000,0.262041,2016-04-26 11:15:00,7382,1233.364000,1,1.184929,london,2016,80
72,bearish,buy_side,1246.883500,7435,2016-04-27 01:30:00,2016-04-27 04:00:00,2016-04-27 07:00:00,7457,1247.735000,0.904374,2016-04-27 07:15:00,7458,1246.404500,1,0.941536,london,2016,81
73,bullish,sell_side,1244.520500,7468,2016-04-27 09:45:00,2016-04-27 12:15:00,2016-04-27 13:45:00,7484,1243.538500,0.532548,2016-04-27 14:00:00,7485,1247.360000,1,1.843964,ny_overlap,2016,81
74,bullish,sell_side,1243.538500,7484,2016-04-27 13:45:00,2016-04-27 16:15:00,2016-04-27 18:15:00,7502,1239.565000,1.498586,2016-04-27 18:30:00,7503,1244.420000,1,2.651500,off_session,2016,81
75,bearish,buy_side,1251.160000,7481,2016-04-27 13:00:00,2016-04-27 15:30:00,2016-04-27 18:15:00,7502,1252.825000,0.627946,2016-04-27 18:30:00,7503,1244.420000,1,2.651500,off_session,2016,81
76,bearish,buy_side,1258.975000,7557,2016-04-28 09:00:00,2016-04-28 11:30:00,2016-04-28 12:45:00,7572,1259.931500,0.486653,2016-04-28 13:00:00,7573,1257.071000,1,1.965464,ny_overlap,2016,82
77,bearish,buy_side,1279.536000,7646,2016-04-29 08:15:00,2016-04-29 10:45:00,2016-04-29 11:15:00,7658,1280.445500,0.439539,2016-04-29 11:30:00,7659,1278.031500,1,2.069214,london,2016,83
78,bullish,sell_side,1291.285000,7735,2016-05-02 07:30:00,2016-05-02 10:00:00,2016-05-02 14:30:00,7763,1288.864500,0.705531,2016-05-02 14:45:00,7764,1292.864000,1,3.430750,ny_overlap,2016,84
79,bullish,sell_side,1288.864500,7763,2016-05-02 14:30:00,2016-05-02 17:00:00,2016-05-02 18:15:00,7778,1287.810500,0.413420,2016-05-02 18:30:00,7779,1289.558500,1,2.549464,off_session,2016,84
80,bullish,sell_side,1278.960000,7905,2016-05-04 04:00:00,2016-05-04 06:30:00,2016-05-04 09:45:00,7928,1276.459500,1.190573,2016-05-04 10:15:00,7930,1279.055500,2,2.100250,london,2016,86
81,bearish,buy_side,1283.483500,8003,2016-05-05 05:30:00,2016-05-05 08:00:00,2016-05-05 12:15:00,8030,1284.190000,0.370672,2016-05-05 12:30:00,8031,1281.870000,1,1.906000,ny_overlap,2016,87
82,bearish,buy_side,1280.715500,8085,2016-05-06 03:00:00,2016-05-06 05:30:00,2016-05-06 09:00:00,8109,1282.095000,0.815256,2016-05-06 09:30:00,8111,1280.636000,2,1.692107,london,2016,88
83,bearish,buy_side,1294.550000,8124,2016-05-06 12:45:00,2016-05-06 15:15:00,2016-05-06 16:45:00,8140,1295.514000,0.280422,2016-05-06 17:15:00,8142,1292.543000,2,3.437679,off_session,2016,88
84,bullish,sell_side,1262.269500,8230,2016-05-09 16:15:00,2016-05-09 18:45:00,2016-05-09 20:15:00,8246,1261.424500,0.634997,2016-05-09 20:30:00,8247,1263.704500,1,1.330714,off_session,2016,89
85,bearish,buy_side,1266.435000,8269,2016-05-10 03:00:00,2016-05-10 05:30:00,2016-05-10 06:00:00,8281,1266.980000,0.442768,2016-05-10 06:15:00,8282,1265.580000,1,1.230893,asian,2016,90
86,bullish,sell_side,1259.558500,8261,2016-05-10 01:00:00,2016-05-10 03:30:00,2016-05-10 14:30:00,8315,1256.965000,0.965536,2016-05-10 14:45:00,8316,1260.289500,1,2.686071,ny_overlap,2016,90
87,bearish,buy_side,1274.599500,8374,2016-05-11 06:15:00,2016-05-11 08:45:00,2016-05-11 10:45:00,8392,1275.740000,0.964919,2016-05-11 11:00:00,8393,1274.180000,1,1.181964,london,2016,91
88,bearish,buy_side,1281.081500,8729,2016-05-17 03:00:00,2016-05-17 05:30:00,2016-05-17 14:45:00,8776,1282.206000,0.394685,2016-05-17 15:15:00,8778,1279.141500,2,2.849107,ny_overlap,2016,95
89,bullish,sell_side,1270.223000,8844,2016-05-18 08:45:00,2016-05-18 11:15:00,2016-05-18 12:30:00,8859,1269.741000,0.287540,2016-05-18 12:45:00,8860,1272.305500,1,1.676286,ny_overlap,2016,96
90,bullish,sell_side,1252.408500,8926,2016-05-19 06:15:00,2016-05-19 08:45:00,2016-05-19 11:45:00,8948,1251.645500,0.613749,2016-05-19 12:00:00,8949,1252.889000,1,1.243179,ny_overlap,2016,97
91,bearish,buy_side,1257.958500,9031,2016-05-20 09:30:00,2016-05-20 12:00:00,2016-05-20 13:00:00,9045,1258.854000,0.641673,2016-05-20 13:45:00,9048,1257.350500,3,1.395571,ny_overlap,2016,98
92,bullish,sell_side,1220.648500,9309,2016-05-25 10:00:00,2016-05-25 12:30:00,2016-05-25 13:30:00,9323,1219.885500,0.499077,2016-05-25 14:15:00,9326,1220.800000,3,1.528821,ny_overlap,2016,101
93,bullish,sell_side,1225.764000,9396,2016-05-26 08:45:00,2016-05-26 11:15:00,2016-05-26 12:30:00,9411,1225.449000,0.253755,2016-05-26 12:45:00,9412,1226.584500,1,1.241357,ny_overlap,2016,102
94,bearish,buy_side,1223.225000,9458,2016-05-27 01:15:00,2016-05-27 03:45:00,2016-05-27 08:45:00,9488,1223.666000,0.290698,2016-05-27 09:00:00,9489,1221.715000,1,1.517036,london,2016,103
95,bullish,sell_side,1211.230000,9639,2016-05-31 04:15:00,2016-05-31 06:45:00,2016-05-31 07:30:00,9652,1209.960000,0.970762,2016-05-31 07:45:00,9653,1211.782000,1,1.308250,london,2016,105
96,bullish,sell_side,1209.749500,9655,2016-05-31 08:15:00,2016-05-31 10:45:00,2016-05-31 12:45:00,9673,1208.451000,0.964096,2016-05-31 13:00:00,9674,1210.279500,1,1.346857,ny_overlap,2016,105
97,bearish,buy_side,1214.571000,9644,2016-05-31 05:30:00,2016-05-31 08:00:00,2016-05-31 14:30:00,9680,1215.571500,0.538027,2016-05-31 15:00:00,9682,1212.686500,2,1.859571,ny_overlap,2016,105
98,bullish,sell_side,1215.408500,9754,2016-06-01 10:00:00,2016-06-01 12:30:00,2016-06-01 13:30:00,9768,1213.561500,1.160384,2016-06-01 14:00:00,9770,1215.585500,2,1.591714,ny_overlap,2016,106
99,bullish,sell_side,1213.956500,9832,2016-06-02 06:30:00,2016-06-02 09:00:00,2016-06-02 12:30:00,9856,1213.375000,0.482573,2016-06-02 12:45:00,9857,1215.254000,1,1.205000,ny_overlap,2016,107
100,bullish,sell_side,1265.536000,10365,2016-06-10 01:45:00,2016-06-10 04:15:00,2016-06-10 05:15:00,10379,1265.224000,0.325339,2016-06-10 06:00:00,10382,1265.551000,3,0.959000,asian,2016,113
101,bearish,buy_side,1269.955000,10388,2016-06-10 07:30:00,2016-06-10 10:00:00,2016-06-10 10:45:00,10401,1270.686500,0.510150,2016-06-10 11:00:00,10402,1269.601500,1,1.433893,london,2016,113
102,bearish,buy_side,1284.300000,10475,2016-06-13 06:15:00,2016-06-13 08:45:00,2016-06-13 09:30:00,10488,1284.945500,0.394095,2016-06-13 10:00:00,10490,1284.076000,2,1.637929,london,2016,114
103,bullish,sell_side,1282.400000,10639,2016-06-15 01:15:00,2016-06-15 03:45:00,2016-06-15 08:15:00,10667,1280.984500,1.088338,2016-06-15 08:45:00,10669,1282.485000,2,1.300607,london,2016,116
104,bearish,buy_side,1287.146500,10660,2016-06-15 06:30:00,2016-06-15 09:00:00,2016-06-15 17:45:00,10705,1288.075000,0.666718,2016-06-15 18:00:00,10706,1284.820000,1,1.392643,off_session,2016,116
105,bearish,buy_side,1313.560000,10754,2016-06-16 07:00:00,2016-06-16 09:30:00,2016-06-16 14:30:00,10784,1314.490000,0.339846,2016-06-16 15:00:00,10786,1313.040500,2,2.736536,ny_overlap,2016,117
106,bullish,sell_side,1302.189500,10766,2016-06-16 10:00:00,2016-06-16 12:30:00,2016-06-16 16:30:00,10792,1299.580500,0.826174,2016-06-16 16:45:00,10793,1302.550000,1,3.157929,ny_overlap,2016,117
107,bearish,buy_side,1288.796000,10941,2016-06-20 07:45:00,2016-06-20 10:15:00,2016-06-20 17:30:00,10980,1289.500000,0.292272,2016-06-20 18:00:00,10982,1288.430000,2,2.408714,off_session,2016,119
108,bullish,sell_side,1269.423500,11047,2016-06-21 11:15:00,2016-06-21 13:45:00,2016-06-21 14:30:00,11060,1265.571000,1.075999,2016-06-21 15:00:00,11062,1269.499000,2,3.580393,ny_overlap,2016,120
109,bullish,sell_side,1265.571000,11060,2016-06-21 14:30:00,2016-06-21 17:00:00,2016-06-21 19:30:00,11080,1264.674500,0.548486,2016-06-21 19:45:00,11081,1265.974000,1,1.634500,off_session,2016,120
110,bearish,buy_side,1268.762500,11144,2016-06-22 12:30:00,2016-06-22 15:00:00,2016-06-22 15:45:00,11157,1269.360500,0.267160,2016-06-22 16:00:00,11158,1267.263500,1,2.238357,ny_overlap,2016,121
111,bearish,buy_side,1267.076000,11194,2016-06-23 02:00:00,2016-06-23 04:30:00,2016-06-23 06:15:00,11211,1268.955000,1.325473,2016-06-23 07:00:00,11214,1265.370000,3,1.417607,london,2016,122
112,bearish,buy_side,1329.066500,11394,2016-06-27 06:00:00,2016-06-27 08:30:00,2016-06-27 11:00:00,11414,1330.696500,0.854170,2016-06-27 11:15:00,11415,1329.025500,1,1.908286,london,2016,124
113,bullish,sell_side,1313.664000,11480,2016-06-28 04:30:00,2016-06-28 07:00:00,2016-06-28 07:45:00,11493,1312.769500,0.409878,2016-06-28 08:00:00,11494,1313.960000,1,2.182357,london,2016,125
114,bearish,buy_side,1321.306500,11564,2016-06-29 02:30:00,2016-06-29 05:00:00,2016-06-29 07:15:00,11583,1323.647000,1.629429,2016-06-29 08:00:00,11586,1320.854000,3,1.436393,london,2016,126
115,bearish,buy_side,1323.647000,11583,2016-06-29 07:15:00,2016-06-29 09:45:00,2016-06-29 14:45:00,11613,1327.931000,1.531485,2016-06-29 15:15:00,11615,1323.065500,2,2.797286,ny_overlap,2016,126
116,bullish,sell_side,1314.050000,11661,2016-06-30 03:45:00,2016-06-30 06:15:00,2016-06-30 07:15:00,11675,1312.896000,0.950688,2016-06-30 07:30:00,11676,1315.889500,1,1.213857,london,2016,127
117,bearish,buy_side,1320.466500,11683,2016-06-30 09:15:00,2016-06-30 11:45:00,2016-06-30 12:30:00,11696,1321.125500,0.358444,2016-06-30 12:45:00,11697,1319.140000,1,1.838500,ny_overlap,2016,127
118,bearish,buy_side,1323.110500,11708,2016-06-30 15:30:00,2016-06-30 18:00:00,2016-06-30 20:00:00,11726,1324.239000,0.659157,2016-06-30 20:15:00,11727,1322.900000,1,1.712036,off_session,2016,127
119,bearish,buy_side,1338.115000,11770,2016-07-01 08:00:00,2016-07-01 10:30:00,2016-07-01 13:45:00,11793,1340.306500,1.031450,2016-07-01 14:15:00,11795,1337.454000,2,2.124679,ny_overlap,2016,128
120,bearish,buy_side,1341.606500,11794,2016-07-01 14:00:00,2016-07-01 16:30:00,2016-07-01 19:30:00,11816,1342.933500,0.823073,2016-07-01 20:15:00,11819,1341.334000,3,1.612250,off_session,2016,128
121,bearish,buy_side,1353.291000,11856,2016-07-04 06:30:00,2016-07-04 09:00:00,2016-07-04 14:00:00,11886,1353.970500,0.311590,2016-07-04 14:15:00,11887,1351.415500,1,2.180750,ny_overlap,2016,129
122,bearish,buy_side,1357.034500,11977,2016-07-05 17:45:00,2016-07-05 20:15:00,2016-07-05 20:45:00,11989,1357.755000,0.453328,2016-07-05 21:00:00,11990,1356.065000,1,1.589357,off_session,2016,130
123,bearish,buy_side,1371.066500,12023,2016-07-06 06:15:00,2016-07-06 08:45:00,2016-07-06 09:45:00,12037,1372.037000,0.473893,2016-07-06 10:00:00,12038,1370.959500,1,2.047929,london,2016,131
124,bullish,sell_side,1364.379000,12028,2016-07-06 07:30:00,2016-07-06 10:00:00,2016-07-06 14:15:00,12055,1363.301000,0.356810,2016-07-06 14:30:00,12056,1368.905500,1,3.021214,ny_overlap,2016,131
125,bullish,sell_side,1363.301000,12055,2016-07-06 14:15:00,2016-07-06 16:45:00,2016-07-06 18:45:00,12073,1359.905000,1.413275,2016-07-06 19:00:00,12074,1363.308500,1,2.402929,off_session,2016,131
126,bullish,sell_side,1354.689500,12188,2016-07-08 01:30:00,2016-07-08 04:00:00,2016-07-08 07:30:00,12212,1354.216000,0.405605,2016-07-08 07:45:00,12213,1355.550000,1,1.167393,london,2016,133
127,bullish,sell_side,1354.216000,12212,2016-07-08 07:30:00,2016-07-08 10:00:00,2016-07-08 12:15:00,12231,1353.508500,0.682633,2016-07-08 12:30:00,12232,1357.105000,1,1.036429,ny_overlap,2016,133
128,bearish,buy_side,1359.475000,12199,2016-07-08 04:15:00,2016-07-08 06:45:00,2016-07-08 12:30:00,12232,1363.924500,2.641605,2016-07-08 12:45:00,12233,1343.245000,1,1.684393,ny_overlap,2016,133
129,bearish,buy_side,1344.210000,12490,2016-07-13 08:00:00,2016-07-13 10:30:00,2016-07-13 14:00:00,12514,1345.400500,0.627251,2016-07-13 14:15:00,12515,1340.379000,1,1.897964,ny_overlap,2016,136
130,bearish,buy_side,1334.650000,12665,2016-07-15 05:45:00,2016-07-15 08:15:00,2016-07-15 10:30:00,12684,1335.496000,0.546033,2016-07-15 10:45:00,12685,1334.360000,1,1.549357,london,2016,138
131,bullish,sell_side,1325.560000,12764,2016-07-18 07:30:00,2016-07-18 10:00:00,2016-07-18 10:45:00,12777,1324.984500,0.388168,2016-07-18 11:00:00,12778,1325.980000,1,1.482607,london,2016,139
132,bullish,sell_side,1313.658500,12973,2016-07-20 13:45:00,2016-07-20 16:15:00,2016-07-20 20:00:00,12998,1312.740000,0.710736,2016-07-20 20:15:00,12999,1314.129500,1,1.292321,off_session,2016,141
133,bearish,buy_side,1323.600000,13050,2016-07-21 10:00:00,2016-07-21 12:30:00,2016-07-21 14:45:00,13069,1324.745500,0.460694,2016-07-21 15:00:00,13070,1322.851500,1,2.486464,ny_overlap,2016,142
134,bullish,sell_side,1324.575500,13118,2016-07-22 04:00:00,2016-07-22 06:30:00,2016-07-22 07:15:00,13131,1323.676500,0.557495,2016-07-22 07:30:00,13132,1325.373500,1,1.612571,london,2016,143
135,bullish,sell_side,1321.735000,13144,2016-07-22 10:30:00,2016-07-22 13:00:00,2016-07-22 14:00:00,13158,1319.798500,0.962373,2016-07-22 14:15:00,13159,1323.348000,1,2.012214,ny_overlap,2016,143
136,bullish,sell_side,1314.275000,13230,2016-07-25 09:00:00,2016-07-25 11:30:00,2016-07-25 13:45:00,13249,1312.181000,1.541892,2016-07-25 14:15:00,13251,1314.626000,2,1.358071,ny_overlap,2016,144
137,bearish,buy_side,1320.605000,13398,2016-07-27 05:00:00,2016-07-27 07:30:00,2016-07-27 09:45:00,13417,1321.492000,0.896671,2016-07-27 10:00:00,13418,1320.250000,1,0.989214,london,2016,146
138,bearish,buy_side,1343.162000,13503,2016-07-28 08:15:00,2016-07-28 10:45:00,2016-07-28 12:15:00,13519,1344.821500,1.356474,2016-07-28 12:45:00,13521,1342.770000,2,1.223393,ny_overlap,2016,147
139,bearish,buy_side,1343.975500,13578,2016-07-29 04:00:00,2016-07-29 06:30:00,2016-07-29 13:00:00,13614,1347.886000,2.063161,2016-07-29 13:45:00,13617,1341.101000,3,1.895393,ny_overlap,2016,148
140,bearish,buy_side,1354.265000,13720,2016-08-01 16:30:00,2016-08-01 19:00:00,2016-08-01 19:30:00,13732,1354.715000,0.383468,2016-08-01 19:45:00,13733,1353.330000,1,1.173500,off_session,2016,149
141,bullish,sell_side,1364.291500,13814,2016-08-02 17:00:00,2016-08-02 19:30:00,2016-08-02 20:15:00,13827,1363.990000,0.321686,2016-08-02 20:45:00,13829,1364.665000,2,0.937250,off_session,2016,150
142,bearish,buy_side,1365.805500,13871,2016-08-03 08:15:00,2016-08-03 10:45:00,2016-08-03 12:15:00,13887,1366.575500,0.709117,2016-08-03 12:30:00,13888,1364.217000,1,1.085857,ny_overlap,2016,151
143,bullish,sell_side,1362.921000,13877,2016-08-03 09:45:00,2016-08-03 12:15:00,2016-08-03 12:30:00,13888,1362.530000,0.298889,2016-08-03 13:00:00,13890,1363.355000,2,1.308179,ny_overlap,2016,151
144,bullish,sell_side,1336.980000,14081,2016-08-05 14:45:00,2016-08-05 17:15:00,2016-08-05 19:45:00,14101,1334.885000,1.775316,2016-08-05 20:15:00,14103,1336.985000,2,1.180071,off_session,2016,153
145,bullish,sell_side,1333.489500,14129,2016-08-08 03:45:00,2016-08-08 06:15:00,2016-08-08 07:00:00,14142,1332.760000,0.518835,2016-08-08 07:15:00,14143,1334.075000,1,1.406036,london,2016,154
146,bullish,sell_side,1341.740000,14398,2016-08-11 02:00:00,2016-08-11 04:30:00,2016-08-11 05:30:00,14412,1340.245000,1.504294,2016-08-11 05:45:00,14413,1342.720500,1,0.993821,asian,2016,157
147,bearish,buy_side,1347.416000,14424,2016-08-11 08:30:00,2016-08-11 11:00:00,2016-08-11 13:15:00,14443,1348.794000,0.837181,2016-08-11 13:45:00,14445,1345.044000,2,1.646000,ny_overlap,2016,157
148,bullish,sell_side,1343.239500,14432,2016-08-11 10:30:00,2016-08-11 13:00:00,2016-08-11 18:15:00,14463,1342.650000,0.355396,2016-08-11 18:30:00,14464,1343.660500,1,1.658714,off_session,2016,157
149,bullish,sell_side,1335.559500,14519,2016-08-12 09:15:00,2016-08-12 11:45:00,2016-08-12 17:00:00,14550,1333.475000,0.662497,2016-08-12 17:15:00,14551,1338.856000,1,3.146429,off_session,2016,158
150,bearish,buy_side,1339.970000,14587,2016-08-15 03:15:00,2016-08-15 05:45:00,2016-08-15 06:30:00,14600,1340.450000,0.555097,2016-08-15 07:00:00,14602,1339.946500,2,0.864714,london,2016,159
151,bullish,sell_side,1337.988000,14610,2016-08-15 09:00:00,2016-08-15 11:30:00,2016-08-15 12:45:00,14625,1336.210000,1.079117,2016-08-15 13:15:00,14627,1338.188500,2,1.647643,ny_overlap,2016,159
152,bearish,buy_side,1341.889500,14617,2016-08-15 10:45:00,2016-08-15 13:15:00,2016-08-15 15:00:00,14634,1343.949500,0.977859,2016-08-15 15:30:00,14636,1341.840000,2,2.106643,ny_overlap,2016,159
153,bearish,buy_side,1346.445000,14671,2016-08-16 01:00:00,2016-08-16 03:30:00,2016-08-16 03:45:00,14682,1347.095000,0.524420,2016-08-16 04:00:00,14683,1346.020000,1,1.239464,asian,2016,160
154,bearish,buy_side,1346.416000,14792,2016-08-17 08:15:00,2016-08-17 10:45:00,2016-08-17 15:00:00,14819,1346.960000,0.293912,2016-08-17 15:15:00,14820,1345.998500,1,1.850893,ny_overlap,2016,161
155,bullish,sell_side,1341.904500,14805,2016-08-17 11:30:00,2016-08-17 14:00:00,2016-08-17 18:15:00,14832,1336.094000,2.549463,2016-08-17 18:30:00,14833,1349.140000,1,2.279107,off_session,2016,161
156,bearish,buy_side,1353.021000,14906,2016-08-18 13:45:00,2016-08-18 16:15:00,2016-08-18 18:30:00,14925,1353.540000,0.400518,2016-08-18 18:45:00,14926,1352.830500,1,1.295821,off_session,2016,162
157,bullish,sell_side,1345.825000,14951,2016-08-19 02:00:00,2016-08-19 04:30:00,2016-08-19 09:30:00,14981,1345.418500,0.330459,2016-08-19 09:45:00,14982,1346.896500,1,1.230107,london,2016,163
158,bearish,buy_side,1343.555500,15156,2016-08-23 07:15:00,2016-08-23 09:45:00,2016-08-23 12:45:00,15178,1344.785000,0.986786,2016-08-23 13:15:00,15180,1343.417000,2,1.245964,ny_overlap,2016,165
159,bullish,sell_side,1338.274000,15191,2016-08-23 16:00:00,2016-08-23 18:30:00,2016-08-23 19:45:00,15206,1337.976000,0.350972,2016-08-23 20:00:00,15207,1338.684000,1,0.849071,off_session,2016,165
160,bearish,buy_side,1339.560000,15226,2016-08-24 01:45:00,2016-08-24 04:15:00,2016-08-24 08:45:00,15254,1340.020000,0.438573,2016-08-24 09:00:00,15255,1339.320000,1,1.048857,london,2016,166
161,bearish,buy_side,1326.920000,15316,2016-08-25 01:15:00,2016-08-25 03:45:00,2016-08-25 05:45:00,15334,1327.110000,0.255573,2016-08-25 06:00:00,15335,1326.450000,1,0.743429,asian,2016,167
