zone_id,direction,zone_high,zone_low,zone_creation_time,frozen_atr,displacement_atr,bos_swing_level,fvg_present,session,year,ob_candle_time,ob_candle_open,ob_candle_high,ob_candle_low,ob_candle_close,ob_candle_index,impulse_start_time,impulse_end_time,impulse_start_index,impulse_end_index,impulse_extreme,segment_id,touched,touch_time,bars_to_touch,success,bars_to_success,baseline_count,baseline_successes,baseline_success_rate,under_matched
4512,bearish,5147.738500,5135.793500,2026-03-04 18:45:00,18.914571,2.044561,5120.561500,True,off_session,2026,2026-03-04 17:45:00,5137.665000,5147.738500,5135.793500,5141.205000,240339,2026-03-04 18:00:00,2026-03-04 18:45:00,240340,240342,5109.066500,2630,True,2026-03-04 19:00:00,2,False,,5,0,0.000000,False
4513,bearish,5166.353500,5161.045000,2026-03-05 13:30:00,13.914357,6.079692,5120.500000,True,ny_overlap,2026,2026-03-05 12:45:00,5162.475000,5166.353500,5161.045000,5162.805000,240411,2026-03-05 13:00:00,2026-03-05 13:30:00,240412,240413,5081.758500,2631,True,2026-03-06 15:15:00,100,True,2,5,4,0.800000,False
4514,bullish,5115.590000,5084.305000,2026-03-06 15:15:00,25.536321,2.938168,5144.040000,True,ny_overlap,2026,2026-03-06 14:30:00,5104.750000,5115.590000,5084.305000,5089.575000,240510,2026-03-06 14:45:00,2026-03-06 15:15:00,240511,240512,5159.335000,2632,True,2026-03-08 22:30:00,30,False,,5,5,1.000000,False
4515,bullish,5160.605000,5150.835000,2026-03-06 21:45:00,10.071571,2.108906,5171.646500,True,off_session,2026,2026-03-06 20:45:00,5157.595000,5160.605000,5150.835000,5153.615000,240535,2026-03-06 21:00:00,2026-03-06 21:45:00,240536,240538,5172.075000,2632,True,2026-03-08 22:00:00,2,False,,5,5,1.000000,False
4516,bullish,5098.065000,5089.105000,2026-03-09 18:45:00,10.223929,3.031271,5116.210000,True,off_session,2026,2026-03-09 17:30:00,5095.235000,5098.065000,5089.105000,5090.818500,240618,2026-03-09 17:45:00,2026-03-09 18:45:00,240619,240622,5120.096500,2633,True,2026-03-12 18:45:00,277,False,,5,4,0.800000,False
4517,bullish,5185.495000,5175.021500,2026-03-10 08:45:00,9.031857,2.126196,5186.886500,False,london,2026,2026-03-10 08:00:00,5181.150000,5185.495000,5175.021500,5179.810000,240672,2026-03-10 08:15:00,2026-03-10 08:45:00,240673,240674,5194.225000,2634,True,2026-03-10 08:45:00,1,True,17,5,2,0.400000,False
4518,bearish,5188.350000,5181.916500,2026-03-10 10:45:00,10.660179,2.988224,5158.656500,True,london,2026,2026-03-10 09:30:00,5187.010000,5188.350000,5181.916500,5187.640000,240678,2026-03-10 09:45:00,2026-03-10 10:45:00,240679,240682,5156.495000,2634,True,2026-03-10 11:00:00,2,False,,5,2,0.400000,False
4519,bullish,5176.790000,5162.540000,2026-03-10 13:15:00,11.453250,3.516775,5195.285000,True,ny_overlap,2026,2026-03-10 12:00:00,5175.320000,5176.790000,5162.540000,5171.526500,240688,2026-03-10 12:15:00,2026-03-10 13:15:00,240689,240692,5202.818500,2634,True,2026-03-10 18:15:00,21,True,1,5,4,0.800000,False
4520,bearish,5195.380000,5188.010000,2026-03-11 13:00:00,11.830036,2.409249,5175.470000,True,ny_overlap,2026,2026-03-11 12:15:00,5191.523500,5195.380000,5188.010000,5191.608500,240781,2026-03-11 12:30:00,2026-03-11 13:00:00,240782,240783,5166.878500,2635,True,2026-03-11 14:00:00,5,True,4,5,5,1.000000,False
4521,bullish,5170.730000,5166.140000,2026-03-12 08:00:00,8.720929,2.207162,5175.300000,True,london,2026,2026-03-12 07:15:00,5170.240000,5170.730000,5166.140000,5169.200000,240853,2026-03-12 07:30:00,2026-03-12 08:00:00,240854,240855,5185.388500,2636,True,2026-03-12 12:00:00,17,True,3,5,2,0.400000,False
4522,bearish,5163.830000,5150.155000,2026-03-12 15:15:00,14.365643,3.764885,5137.220000,False,ny_overlap,2026,2026-03-12 14:00:00,5151.260000,5163.830000,5150.155000,5161.145000,240880,2026-03-12 14:15:00,2026-03-12 15:15:00,240881,240884,5109.745000,2636,False,,,,,0,0,,True
4523,bearish,5112.620000,5096.670000,2026-03-13 15:00:00,14.634893,5.239191,5061.600000,True,ny_overlap,2026,2026-03-13 13:30:00,5108.770000,5112.620000,5096.670000,5112.295000,240970,2026-03-13 13:45:00,2026-03-13 15:00:00,240971,240975,5035.945000,2637,False,,,,,0,0,,True
4524,bearish,5046.670000,5041.270000,2026-03-13 20:00:00,11.506714,3.202913,5019.175000,True,off_session,2026,2026-03-13 18:45:00,5044.130000,5046.670000,5041.270000,5046.610000,240991,2026-03-13 19:00:00,2026-03-13 20:00:00,240992,240995,5009.815000,2637,True,2026-03-17 04:30:00,123,True,5,5,5,1.000000,False
4525,bullish,5013.300000,5007.960000,2026-03-16 06:30:00,8.399286,3.366953,5030.910000,True,asian,2026,2026-03-16 05:15:00,5012.600000,5013.300000,5007.960000,5011.000000,241029,2026-03-16 05:30:00,2026-03-16 06:30:00,241030,241033,5036.240000,2638,True,2026-03-16 06:45:00,2,False,,5,5,1.000000,False
4526,bearish,5019.820000,5012.911500,2026-03-17 10:15:00,8.885500,2.102302,5005.075000,False,london,2026,2026-03-17 09:15:00,5013.930000,5019.820000,5012.911500,5017.650000,241137,2026-03-17 09:30:00,2026-03-17 10:15:00,241138,241140,5001.140000,2639,True,2026-03-17 12:15:00,9,True,12,5,0,0.000000,False
4527,bearish,5017.580000,5006.280000,2026-03-17 15:45:00,13.828357,3.165235,4992.148500,True,ny_overlap,2026,2026-03-17 15:00:00,5007.580000,5017.580000,5006.280000,5008.475000,241160,2026-03-17 15:15:00,2026-03-17 15:45:00,241161,241162,4973.810000,2639,True,2026-03-17 17:00:00,6,False,,5,0,0.000000,False
4528,bearish,5014.940000,5009.430000,2026-03-18 09:00:00,8.913250,4.198805,4981.780000,True,london,2026,2026-03-18 07:00:00,5009.430000,5014.940000,5009.430000,5009.800000,241220,2026-03-18 07:15:00,2026-03-18 09:00:00,241221,241227,4977.515000,2640,False,,,,,0,0,,True
4529,bearish,4860.320000,4846.305000,2026-03-18 20:15:00,15.151929,2.399365,4834.260000,False,off_session,2026,2026-03-18 19:30:00,4848.865000,4860.320000,4846.305000,4850.770000,241270,2026-03-18 19:45:00,2026-03-18 20:15:00,241271,241272,4823.965000,2640,True,2026-03-19 00:00:00,12,False,,5,0,0.000000,False
4530,bearish,4700.560000,4684.453500,2026-03-20 10:00:00,17.602000,2.303715,4661.400000,True,london,2026,2026-03-20 09:00:00,4693.925000,4700.560000,4684.453500,4694.090000,241412,2026-03-20 09:15:00,2026-03-20 10:00:00,241413,241415,4660.010000,2642,True,2026-03-20 12:00:00,9,True,4,5,5,1.000000,False
4531,bearish,4577.340000,4562.805000,2026-03-20 18:45:00,24.387036,2.159754,4540.853500,True,off_session,2026,2026-03-20 17:45:00,4566.133500,4577.340000,4562.805000,4573.570000,241447,2026-03-20 18:00:00,2026-03-20 18:45:00,241448,241450,4524.670000,2642,True,2026-03-25 00:30:00,204,False,,5,0,0.000000,False
4532,bearish,4380.155000,4366.240000,2026-03-23 06:00:00,23.975286,3.245780,4319.743500,True,asian,2026,2026-03-23 05:00:00,4367.728500,4380.155000,4366.240000,4372.820000,241488,2026-03-23 05:15:00,2026-03-23 06:00:00,241489,241491,4302.336500,2643,True,2026-03-23 11:00:00,21,False,,0,0,,True
4533,bullish,4404.570000,4396.640000,2026-03-24 20:30:00,22.652964,3.871458,4433.790000,False,off_session,2026,2026-03-24 19:45:00,4401.540000,4404.570000,4396.640000,4400.480000,241639,2026-03-24 20:00:00,2026-03-24 20:30:00,241640,241641,4484.340000,2644,True,2026-03-26 16:15:00,168,False,,5,4,0.800000,False
4534,bearish,4567.755000,4554.500000,2026-03-25 10:00:00,14.021036,2.836809,4533.066500,False,london,2026,2026-03-25 09:00:00,4556.320000,4567.755000,4554.500000,4562.380000,241688,2026-03-25 09:15:00,2026-03-25 10:00:00,241689,241691,4527.980000,2645,True,2026-03-25 10:00:00,1,False,,5,5,1.000000,False
4535,bullish,4559.120000,4551.300000,2026-03-25 11:30:00,13.523750,2.342915,4567.780000,True,london,2026,2026-03-25 10:30:00,4555.155000,4559.120000,4551.300000,4552.440000,241694,2026-03-25 10:45:00,2026-03-25 11:30:00,241695,241697,4582.985000,2645,True,2026-03-25 12:15:00,4,False,,5,5,1.000000,False
4536,bearish,4585.780000,4579.965000,2026-03-25 12:45:00,15.411714,4.135166,4527.980000,True,ny_overlap,2026,2026-03-25 11:30:00,4580.010000,4585.780000,4579.965000,4583.833500,241698,2026-03-25 11:45:00,2026-03-25 12:45:00,241699,241702,4522.050000,2645,True,2026-03-30 11:45:00,273,True,1,5,2,0.400000,False
4537,bearish,4556.660000,4546.320000,2026-03-25 19:15:00,16.760250,4.160051,4525.225000,True,off_session,2026,2026-03-25 18:15:00,4551.475000,4556.660000,4546.320000,4552.000000,241725,2026-03-25 18:30:00,2026-03-25 19:15:00,241726,241728,4486.936500,2645,True,2026-03-27 15:15:00,169,True,2,5,4,0.800000,False
4538,bearish,4442.780000,4426.000000,2026-03-26 16:30:00,22.195714,2.526614,4413.090000,False,ny_overlap,2026,2026-03-26 16:00:00,4438.423500,4442.780000,4426.000000,4440.011500,241808,2026-03-26 16:15:00,2026-03-26 16:30:00,241809,241809,4386.700000,2646,True,2026-03-27 02:00:00,35,False,,5,5,1.000000,False
4539,bearish,4397.905000,4390.755000,2026-03-26 20:00:00,16.774893,2.300760,4366.960000,False,off_session,2026,2026-03-26 18:45:00,4393.340000,4397.905000,4390.755000,4394.650000,241819,2026-03-26 19:00:00,2026-03-26 20:00:00,241820,241823,4359.310000,2646,True,2026-03-26 20:00:00,1,False,,5,0,0.000000,False
4540,bullish,4470.080000,4452.230000,2026-03-27 15:00:00,19.322786,3.244020,4475.270000,False,ny_overlap,2026,2026-03-27 14:15:00,4459.901500,4470.080000,4452.230000,4455.241500,241893,2026-03-27 14:30:00,2026-03-27 15:00:00,241894,241895,4514.913500,2647,True,2026-03-29 22:00:00,25,True,1,5,1,0.200000,False
4541,bullish,4535.770000,4528.720000,2026-03-30 11:45:00,11.860000,3.173693,4550.790000,False,london,2026,2026-03-30 10:45:00,4533.570000,4535.770000,4528.720000,4532.520000,241971,2026-03-30 11:00:00,2026-03-30 11:45:00,241972,241974,4566.360000,2648,True,2026-03-30 13:45:00,9,True,7,5,4,0.800000,False
4542,bearish,4561.310000,4555.750000,2026-03-31 10:45:00,10.919571,2.912202,4543.520000,False,london,2026,2026-03-31 10:15:00,4557.050000,4561.310000,4555.750000,4560.710000,242061,2026-03-31 10:30:00,2026-03-31 10:45:00,242062,242062,4529.510000,2649,True,2026-03-31 11:00:00,2,False,,5,1,0.200000,False
4543,bullish,4560.895000,4529.510000,2026-03-31 11:30:00,13.557286,3.978673,4575.261500,False,london,2026,2026-03-31 10:30:00,4560.680000,4560.895000,4529.510000,4541.320000,242062,2026-03-31 10:45:00,2026-03-31 11:30:00,242063,242065,4583.450000,2649,True,2026-04-02 06:00:00,163,True,1,5,5,1.000000,False
4544,bullish,4712.880000,4702.240000,2026-04-01 07:00:00,12.376321,2.504783,4724.483500,False,london,2026,2026-04-01 06:30:00,4709.633500,4712.880000,4702.240000,4708.688500,242138,2026-04-01 06:45:00,2026-04-01 07:00:00,242139,242139,4733.240000,2650,True,2026-04-01 07:45:00,4,True,2,5,5,1.000000,False
4545,bullish,4738.790000,4728.210000,2026-04-01 11:45:00,11.674321,2.975762,4747.960000,True,london,2026,2026-04-01 10:45:00,4735.210000,4738.790000,4728.210000,4731.380000,242155,2026-04-01 11:00:00,2026-04-01 11:45:00,242156,242158,4762.950000,2650,True,2026-04-01 12:15:00,3,True,9,5,5,1.000000,False
4546,bullish,4754.940000,4730.590000,2026-04-01 15:00:00,18.742071,2.047266,4762.950000,False,ny_overlap,2026,2026-04-01 14:15:00,4744.650000,4754.940000,4730.590000,4742.340000,242169,2026-04-01 14:30:00,2026-04-01 15:00:00,242170,242171,4768.960000,2650,True,2026-04-01 18:15:00,14,False,,5,4,0.800000,False
4547,bearish,4680.680000,4669.400000,2026-04-02 05:45:00,17.060286,3.023396,4649.560000,False,asian,2026,2026-04-02 05:15:00,4670.410000,4680.680000,4669.400000,4677.460000,242225,2026-04-02 05:30:00,2026-04-02 05:45:00,242226,242226,4629.100000,2651,True,2026-04-02 14:15:00,35,True,8,0,0,,True
4548,bullish,4636.505000,4625.575000,2026-04-06 05:15:00,13.917536,3.695230,4671.890000,True,asian,2026,2026-04-06 03:15:00,4633.495000,4636.505000,4625.575000,4630.450000,242309,2026-04-06 03:30:00,2026-04-06 05:15:00,242310,242316,4677.003500,2652,True,2026-04-07 01:00:00,76,True,1,2,2,1.000000,True
4549,bullish,4654.048500,4638.886500,2026-04-07 08:15:00,12.826821,2.079393,4664.101500,False,london,2026,2026-04-07 07:15:00,4651.566500,4654.048500,4638.886500,4639.843500,242417,2026-04-07 07:30:00,2026-04-07 08:15:00,242418,242420,4665.558500,2653,True,2026-04-07 10:45:00,11,False,,5,5,1.000000,False
4550,bearish,4654.278500,4637.311500,2026-04-07 14:15:00,17.925179,2.597464,4629.058500,False,ny_overlap,2026,2026-04-07 13:45:00,4639.786500,4654.278500,4637.311500,4644.150000,242443,2026-04-07 14:00:00,2026-04-07 14:15:00,242444,242444,4607.718500,2653,True,2026-04-07 14:15:00,1,False,,5,5,1.000000,False
4551,bullish,4680.141500,4657.556500,2026-04-07 19:30:00,14.608786,3.110594,4694.450000,False,off_session,2026,2026-04-07 18:45:00,4679.771500,4680.141500,4657.556500,4662.226500,242463,2026-04-07 19:00:00,2026-04-07 19:30:00,242464,242465,4702.998500,2653,True,2026-04-12 22:00:00,283,True,11,5,3,0.600000,False
4552,bearish,4807.400000,4798.028500,2026-04-08 12:30:00,14.657500,2.657002,4790.340000,False,ny_overlap,2026,2026-04-08 12:00:00,4798.480000,4807.400000,4798.028500,4805.400000,242528,2026-04-08 12:15:00,2026-04-08 12:30:00,242529,242529,4768.455000,2654,True,2026-04-08 12:30:00,1,True,4,5,5,1.000000,False
4553,bearish,4764.510000,4756.346500,2026-04-08 18:00:00,13.951929,2.354764,4732.400000,True,off_session,2026,2026-04-08 17:00:00,4760.411500,4764.510000,4756.346500,4760.830000,242548,2026-04-08 17:15:00,2026-04-08 18:00:00,242549,242551,4731.656500,2654,True,2026-04-09 11:45:00,68,True,2,5,0,0.000000,False
4554,bullish,4732.935000,4725.880000,2026-04-09 11:00:00,9.502179,2.203705,4732.990000,True,london,2026,2026-04-09 10:00:00,4729.271500,4732.935000,4725.880000,4727.490000,242612,2026-04-09 10:15:00,2026-04-09 11:00:00,242613,242615,4746.820000,2655,True,2026-04-10 08:45:00,84,True,1,5,5,1.000000,False
4555,bearish,4753.465000,4747.290000,2026-04-10 09:00:00,8.796571,2.608971,4738.090000,False,london,2026,2026-04-10 08:00:00,4749.685000,4753.465000,4747.290000,4749.975000,242696,2026-04-10 08:15:00,2026-04-10 09:00:00,242697,242699,4730.515000,2656,True,2026-04-10 09:15:00,2,False,,5,0,0.000000,False
4556,bullish,4771.291500,4759.965000,2026-04-10 12:45:00,9.278857,2.451272,4777.390000,False,ny_overlap,2026,2026-04-10 12:15:00,4767.120000,4771.291500,4759.965000,4762.993500,242713,2026-04-10 12:30:00,2026-04-10 12:45:00,242714,242714,4782.710000,2656,True,2026-04-10 12:45:00,1,True,6,5,0,0.000000,False
4557,bearish,4765.583500,4760.900000,2026-04-10 20:30:00,7.464571,3.289137,4747.500000,True,off_session,2026,2026-04-10 19:30:00,4763.813500,4765.583500,4760.900000,4763.950000,242742,2026-04-10 19:45:00,2026-04-10 20:30:00,242743,242745,4741.031500,2656,True,2026-04-13 23:00:00,99,False,,5,0,0.000000,False
4558,bullish,4726.515000,4720.935000,2026-04-13 07:15:00,7.886214,2.262175,4728.420000,False,london,2026,2026-04-13 06:45:00,4726.480000,4726.515000,4720.935000,4725.765000,242783,2026-04-13 07:00:00,2026-04-13 07:15:00,242784,242784,4738.775000,2657,True,2026-04-13 08:30:00,6,True,18,5,2,0.400000,False
4559,bearish,4724.055000,4717.555000,2026-04-13 11:45:00,8.947393,2.214053,4708.700000,False,london,2026,2026-04-13 10:45:00,4718.213500,4724.055000,4717.555000,4722.205000,242799,2026-04-13 11:00:00,2026-04-13 11:45:00,242800,242802,4704.245000,2657,True,2026-04-13 12:00:00,2,True,12,5,1,0.200000,False
4560,bullish,4711.713500,4703.198500,2026-04-13 17:00:00,13.916893,3.105758,4744.710000,True,off_session,2026,2026-04-13 15:15:00,4707.970000,4711.713500,4703.198500,4703.990000,242817,2026-04-13 15:30:00,2026-04-13 17:00:00,242818,242823,4746.421000,2657,True,2026-04-21 16:45:00,552,False,,5,3,0.600000,False
4561,bullish,4767.000000,4759.331500,2026-04-14 07:00:00,7.070250,3.372370,4777.320000,True,london,2026,2026-04-14 05:45:00,4761.200000,4767.000000,4759.331500,4759.936500,242871,2026-04-14 06:00:00,2026-04-14 07:00:00,242872,242875,4783.175000,2658,True,2026-04-14 10:30:00,15,True,2,5,5,1.000000,False
4562,bearish,4788.260000,4780.525000,2026-04-14 10:45:00,11.043821,3.275406,4757.956500,False,london,2026,2026-04-14 10:15:00,4782.490000,4788.260000,4780.525000,4784.045000,242889,2026-04-14 10:30:00,2026-04-14 10:45:00,242890,242890,4752.087000,2658,True,2026-04-14 11:15:00,3,True,4,5,0,0.000000,False
4563,bullish,4776.358500,4768.330000,2026-04-14 13:45:00,11.923250,2.959344,4796.495000,True,ny_overlap,2026,2026-04-14 12:30:00,4769.345000,4776.358500,4768.330000,4769.040000,242898,2026-04-14 12:45:00,2026-04-14 13:45:00,242899,242902,4803.615000,2658,True,2026-04-16 14:30:00,188,True,1,5,2,0.400000,False
4564,bullish,4830.140000,4825.950000,2026-04-16 05:15:00,5.947000,2.132756,4837.810000,True,asian,2026,2026-04-16 04:15:00,4827.140000,4830.140000,4825.950000,4826.560000,243049,2026-04-16 04:30:00,2026-04-16 05:15:00,243050,243052,4838.633500,2660,True,2026-04-16 05:30:00,2,False,,5,2,0.400000,False
4565,bearish,4823.970000,4812.616500,2026-04-16 14:00:00,9.181464,4.231351,4805.250000,False,ny_overlap,2026,2026-04-16 13:30:00,4815.680000,4823.970000,4812.616500,4816.370000,243086,2026-04-16 13:45:00,2026-04-16 14:00:00,243087,243087,4785.120000,2660,True,2026-04-16 15:00:00,5,True,1,5,3,0.600000,False
4566,bullish,4796.740000,4792.796500,2026-04-17 05:15:00,6.587214,2.050715,4801.340000,True,asian,2026,2026-04-17 03:45:00,4794.350000,4796.740000,4792.796500,4793.201500,243139,2026-04-17 04:00:00,2026-04-17 05:15:00,243140,243144,4806.305000,2661,True,2026-04-17 05:30:00,2,False,,5,2,0.400000,False
4567,bullish,4789.895000,4783.660000,2026-04-17 12:00:00,7.472643,3.774434,4801.090000,True,ny_overlap,2026,2026-04-17 11:00:00,4787.595000,4789.895000,4783.660000,4786.435000,243168,2026-04-17 11:15:00,2026-04-17 12:00:00,243169,243171,4811.865000,2661,True,2026-04-19 22:00:00,37,True,13,5,5,1.000000,False
4568,bullish,4791.050000,4786.615000,2026-04-20 12:00:00,6.859643,3.565783,4805.888500,True,ny_overlap,2026,2026-04-20 11:15:00,4789.690000,4791.050000,4786.615000,4788.455000,243261,2026-04-20 11:30:00,2026-04-20 12:00:00,243262,243263,4811.075000,2662,True,2026-04-21 04:30:00,63,False,,5,5,1.000000,False
4569,bullish,4790.350000,4775.530000,2026-04-21 11:45:00,7.334179,2.675146,4793.055000,False,london,2026,2026-04-21 11:00:00,4789.965000,4790.350000,4775.530000,4781.925000,243352,2026-04-21 11:15:00,2026-04-21 11:45:00,243353,243354,4795.150000,2663,True,2026-04-21 12:15:00,3,False,,5,2,0.400000,False
4570,bearish,4798.238500,4791.870000,2026-04-21 12:45:00,8.372750,3.784718,4772.793500,True,ny_overlap,2026,2026-04-21 11:45:00,4793.405000,4798.238500,4791.870000,4794.715000,243355,2026-04-21 12:00:00,2026-04-21 12:45:00,243356,243358,4766.550000,2663,True,2026-04-21 13:30:00,4,True,1,5,3,0.600000,False
4571,bearish,4703.215000,4699.080000,2026-04-23 10:15:00,8.864643,2.027154,4692.706500,False,london,2026,2026-04-23 09:30:00,4700.975000,4703.215000,4699.080000,4701.020000,243530,2026-04-23 09:45:00,2026-04-23 10:15:00,243531,243532,4685.245000,2665,True,2026-04-23 11:00:00,4,False,,5,1,0.200000,False
4572,bullish,4692.750000,4684.453500,2026-04-23 12:15:00,9.682857,5.610586,4724.955000,True,ny_overlap,2026,2026-04-23 10:15:00,4689.075000,4692.750000,4684.453500,4686.815000,243533,2026-04-23 10:30:00,2026-04-23 12:15:00,243534,243540,4738.780000,2665,True,2026-04-23 17:30:00,22,True,1,5,0,0.000000,False
4573,bearish,4734.735000,4722.805000,2026-04-23 17:45:00,13.071786,4.701347,4684.385000,True,off_session,2026,2026-04-23 16:30:00,4723.165000,4734.735000,4722.805000,4734.135000,243558,2026-04-23 16:45:00,2026-04-23 17:45:00,243559,243562,4673.280000,2665,True,2026-04-24 14:00:00,78,False,,5,4,0.800000,False
4574,bullish,4680.795000,4676.720000,2026-04-24 11:15:00,8.805000,3.026122,4697.565000,False,london,2026,2026-04-24 10:45:00,4679.240000,4680.795000,4676.720000,4677.905000,243627,2026-04-24 11:00:00,2026-04-24 11:15:00,243628,243628,4703.365000,2666,True,2026-04-26 22:00:00,40,True,11,5,5,1.000000,False
4575,bearish,4718.440000,4710.840000,2026-04-27 08:45:00,5.689179,2.270978,4708.770000,False,london,2026,2026-04-27 07:00:00,4712.706500,4718.440000,4710.840000,4717.280000,243704,2026-04-27 07:15:00,2026-04-27 08:45:00,243705,243710,4705.520000,2667,True,2026-04-27 08:45:00,1,True,2,5,1,0.200000,False
4576,bearish,4696.885000,4683.610000,2026-04-27 15:00:00,9.627857,2.108984,4699.395000,False,ny_overlap,2026,2026-04-27 14:30:00,4689.105000,4696.885000,4683.610000,4693.570000,243734,2026-04-27 14:45:00,2026-04-27 15:00:00,243735,243735,4676.580000,2667,True,2026-04-27 17:30:00,11,False,,5,5,1.000000,False
4577,bearish,4670.040000,4666.916500,2026-04-28 05:15:00,6.837393,3.095698,4666.405000,False,asian,2026,2026-04-28 04:30:00,4667.620000,4670.040000,4666.916500,4669.950000,243786,2026-04-28 04:45:00,2026-04-28 05:15:00,243787,243788,4648.873500,2668,True,2026-05-06 06:30:00,558,True,2,5,4,0.800000,False
4578,bearish,4587.615000,4580.885000,2026-04-29 07:30:00,7.740250,2.315171,4576.190000,False,london,2026,2026-04-29 06:30:00,4585.100000,4587.615000,4580.885000,4585.115000,243886,2026-04-29 06:45:00,2026-04-29 07:30:00,243887,243889,4569.695000,2669,True,2026-04-30 01:15:00,68,True,4,5,1,0.200000,False
