breaker_id,source_ob_id,source_ob_direction,flipped_direction,zone_high,zone_low,ob_creation_time,break_candle_time,break_candle_index,break_close_price,frozen_atr,displacement_atr,separation_confirm_time,separation_confirm_index,retest_time,retest_index,expired,valid_retest,bars_ob_creation_to_break,bars_break_to_separation,bars_break_to_retest,session,year,segment_id
1398,3577,bullish,bearish,2034.640000,2032.710000,2023-12-05 08:30:00,2023-12-05 09:15:00,187341,2028.870000,2.350750,2.952249,2023-12-05 09:30:00,187342,,,True,False,3,1,,london,2023,2051
1399,3580,bullish,bearish,2029.355500,2026.355000,2023-12-07 07:15:00,2023-12-07 17:15:00,187557,2020.355000,1.566250,2.716680,2023-12-07 17:30:00,187558,2023-12-07 17:45:00,187559,False,True,40,1,2,off_session,2023,2053
1400,3581,bullish,bearish,2034.205000,2031.935000,2023-12-07 13:45:00,2023-12-07 14:45:00,187547,2029.935000,2.456679,3.141844,2023-12-07 15:00:00,187548,2023-12-07 18:45:00,187563,False,True,4,1,16,ny_overlap,2023,2053
1401,3586,bullish,bearish,1989.020000,1987.980000,2023-12-12 13:15:00,2023-12-12 13:45:00,187819,1985.370000,1.809607,2.580671,2023-12-12 14:00:00,187820,2023-12-12 14:15:00,187821,False,True,2,1,2,ny_overlap,2023,2056
1402,3589,bearish,bullish,2039.305000,2036.865000,2023-12-14 13:45:00,2023-12-14 14:45:00,188007,2047.830000,2.687000,4.356159,2023-12-14 15:00:00,188008,2023-12-14 15:45:00,188011,False,True,4,1,4,ny_overlap,2023,2058
1403,3591,bullish,bearish,2036.273500,2034.873500,2023-12-15 07:30:00,2023-12-15 13:45:00,188095,2028.660000,1.483714,2.198199,2023-12-15 14:00:00,188096,2023-12-15 14:15:00,188097,False,True,25,1,2,ny_overlap,2023,2059
1404,3593,bearish,bullish,2024.955000,2022.225000,2023-12-18 10:45:00,2023-12-18 18:00:00,188204,2033.610000,2.301107,2.379289,2023-12-18 18:15:00,188205,,,True,False,29,1,,off_session,2023,2060
1405,3598,bearish,bullish,2036.198500,2035.081500,2023-12-21 10:45:00,2023-12-21 12:45:00,188459,2037.815000,1.400393,2.198312,2023-12-21 13:00:00,188460,2023-12-21 13:15:00,188461,False,True,8,1,2,ny_overlap,2023,2063
1406,3600,bearish,bullish,2039.055000,2037.626500,2023-12-21 13:45:00,2023-12-21 14:00:00,188464,2041.385000,2.599571,2.613315,2023-12-21 14:45:00,188467,2023-12-21 15:15:00,188469,False,True,1,3,5,ny_overlap,2023,2063
1407,3601,bearish,bullish,2064.183500,2063.110000,2023-12-26 09:15:00,2023-12-26 20:45:00,188675,2066.795000,1.352179,2.598399,2023-12-26 21:00:00,188676,,,True,False,46,1,,off_session,2023,2065
1408,3602,bearish,bullish,2063.956500,2061.945000,2023-12-26 14:00:00,2023-12-26 20:45:00,188675,2066.795000,1.278786,4.012791,2023-12-26 21:00:00,188676,,,True,False,27,1,,off_session,2023,2065
1409,3604,bearish,bullish,2068.860000,2068.401500,2023-12-27 10:30:00,2023-12-27 15:00:00,188744,2070.276500,1.452393,3.504561,2023-12-27 15:15:00,188745,,,True,False,18,1,,ny_overlap,2023,2066
1410,3608,bullish,bearish,2070.916500,2069.841500,2023-12-29 06:00:00,2023-12-29 09:00:00,188904,2068.791500,1.237929,2.057469,2023-12-29 09:15:00,188905,,,True,False,12,1,,london,2023,2068
1411,3609,bearish,bullish,2065.718500,2063.130000,2023-12-29 14:00:00,2023-12-29 17:45:00,188939,2067.895500,2.496286,2.980428,2023-12-29 20:00:00,188948,2023-12-29 20:30:00,188950,False,True,15,9,11,off_session,2023,2068
1412,3610,bullish,bearish,2074.029500,2072.505000,2024-01-02 09:45:00,2024-01-02 11:45:00,189007,2068.880000,2.142964,2.998183,2024-01-02 12:00:00,189008,,,True,False,8,1,,london,2024,2069
1413,3612,bullish,bearish,2044.400000,2042.500000,2024-01-04 06:30:00,2024-01-04 13:45:00,189199,2039.520000,1.567107,3.978988,2024-01-04 14:00:00,189200,2024-01-04 14:30:00,189202,False,True,29,1,3,ny_overlap,2024,2071
1414,3614,bearish,bullish,2043.756500,2041.756500,2024-01-05 10:00:00,2024-01-05 14:30:00,189294,2046.905000,1.946679,2.717449,2024-01-05 15:00:00,189296,2024-01-05 17:15:00,189305,False,True,18,2,11,ny_overlap,2024,2072
1415,3616,bearish,bullish,2028.110000,2027.085000,2024-01-08 11:30:00,2024-01-08 15:30:00,189390,2030.430000,2.660571,4.251154,2024-01-08 15:45:00,189391,2024-01-08 17:45:00,189399,False,True,16,1,9,ny_overlap,2024,2073
1416,3617,bullish,bearish,2034.815000,2031.876500,2024-01-09 07:30:00,2024-01-09 16:00:00,189484,2028.895000,2.020714,2.542170,2024-01-09 16:15:00,189485,2024-01-09 17:15:00,189489,False,True,34,1,5,ny_overlap,2024,2074
1417,3618,bullish,bearish,2035.641500,2031.695000,2024-01-09 13:45:00,2024-01-09 16:00:00,189484,2028.895000,2.526571,4.081222,2024-01-09 16:15:00,189485,2024-01-09 17:15:00,189489,False,True,9,1,5,ny_overlap,2024,2074
1418,3620,bullish,bearish,2025.688500,2023.945000,2024-01-10 08:15:00,2024-01-10 18:45:00,189587,2022.040000,2.156179,4.948570,2024-01-10 19:00:00,189588,2024-01-10 19:45:00,189591,False,True,42,1,4,off_session,2024,2075
1419,3622,bullish,bearish,2033.856500,2031.706500,2024-01-11 13:30:00,2024-01-11 13:45:00,189659,2030.815000,1.737464,4.563259,2024-01-11 14:15:00,189661,2024-01-11 14:30:00,189662,False,True,1,2,3,ny_overlap,2024,2076
1420,3624,bearish,bullish,2053.315000,2051.710000,2024-01-15 15:15:00,2024-01-15 16:30:00,189854,2054.030000,1.390679,2.187062,2024-01-15 16:45:00,189855,,,True,False,5,1,,ny_overlap,2024,2078
1421,3628,bullish,bearish,2013.550000,2011.538500,2024-01-18 12:15:00,2024-01-18 13:45:00,190109,2009.290000,1.843964,2.319188,,,,,True,False,6,,,ny_overlap,2024,2081
1422,3629,bearish,bullish,2016.345000,2014.610000,2024-01-18 13:45:00,2024-01-18 18:30:00,190128,2018.920000,2.284071,3.868093,2024-01-18 18:45:00,190129,,,True,False,19,1,,off_session,2024,2081
1423,3632,bullish,bearish,2024.640000,2022.475000,2024-01-22 12:00:00,2024-01-22 14:30:00,190296,2020.715000,1.988214,2.077995,2024-01-22 18:15:00,190311,,,True,False,10,15,,ny_overlap,2024,2083
1424,3633,bearish,bullish,2023.651500,2020.970000,2024-01-22 14:45:00,2024-01-22 15:30:00,190300,2026.295000,2.917500,2.414739,2024-01-22 15:45:00,190301,2024-01-22 16:00:00,190302,False,True,3,1,2,ny_overlap,2024,2083
1425,3637,bearish,bullish,2017.670000,2015.135000,2024-01-25 13:45:00,2024-01-25 14:00:00,190570,2019.455000,2.690464,2.971606,2024-01-25 14:15:00,190571,2024-01-25 15:45:00,190577,False,True,1,1,7,ny_overlap,2024,2086
1426,3638,bullish,bearish,2020.970000,2018.275000,2024-01-26 11:00:00,2024-01-26 16:00:00,190670,2017.076500,1.625714,3.487698,2024-01-26 17:45:00,190677,2024-01-26 20:30:00,190688,False,True,20,7,18,ny_overlap,2024,2087
1427,3640,bullish,bearish,2030.010000,2028.375000,2024-01-29 13:45:00,2024-01-29 14:45:00,190757,2024.515000,1.887286,3.992506,2024-01-29 15:00:00,190758,2024-01-29 17:30:00,190768,False,True,4,1,11,ny_overlap,2024,2088
1428,3643,bullish,bearish,2036.740000,2033.300000,2024-01-30 14:15:00,2024-01-30 15:30:00,190852,2032.130000,2.323107,4.459545,2024-01-30 18:45:00,190865,2024-01-30 19:15:00,190867,False,True,5,13,15,ny_overlap,2024,2089
1429,3645,bullish,bearish,2038.790000,2036.115000,2024-01-31 13:45:00,2024-01-31 20:30:00,190964,2033.665000,1.697571,3.575696,2024-01-31 20:45:00,190965,2024-01-31 21:15:00,190967,False,True,27,1,3,off_session,2024,2090
1430,3648,bullish,bearish,2055.503500,2053.873500,2024-02-02 13:30:00,2024-02-02 13:45:00,191121,2038.950000,1.744786,2.195972,2024-02-02 14:00:00,191122,,,True,False,1,1,,ny_overlap,2024,2092
1431,3652,bearish,bullish,2026.415000,2025.060000,2024-02-06 09:15:00,2024-02-06 13:00:00,191302,2027.830000,1.503321,2.288266,2024-02-06 13:15:00,191303,2024-02-06 13:30:00,191304,False,True,15,1,2,ny_overlap,2024,2094
1432,3654,bearish,bullish,2034.353500,2033.455000,2024-02-07 12:45:00,2024-02-07 13:45:00,191397,2036.085000,1.378500,2.682989,2024-02-07 14:15:00,191399,2024-02-07 14:45:00,191401,False,True,4,2,4,ny_overlap,2024,2095
1433,3656,bearish,bullish,2033.183500,2031.670000,2024-02-08 08:30:00,2024-02-08 10:00:00,191474,2035.380000,1.326536,2.071938,2024-02-08 10:15:00,191475,2024-02-08 11:15:00,191479,False,True,6,1,5,london,2024,2096
1434,3659,bullish,bearish,2028.925000,2026.180000,2024-02-09 13:45:00,2024-02-09 14:30:00,191584,2024.896500,2.109500,5.243897,2024-02-09 15:00:00,191586,2024-02-09 15:15:00,191587,False,True,3,2,3,ny_overlap,2024,2097
1435,3661,bullish,bearish,2021.605000,2020.715000,2024-02-12 13:30:00,2024-02-12 14:00:00,191674,2019.125000,1.545714,4.496303,2024-02-12 14:15:00,191675,2024-02-12 18:45:00,191693,False,True,2,1,19,ny_overlap,2024,2098
1436,3664,bearish,bullish,1992.360000,1988.925000,2024-02-14 15:15:00,2024-02-14 17:45:00,191873,1993.825000,2.652929,3.038152,2024-02-14 18:00:00,191874,2024-02-14 18:30:00,191876,False,True,10,1,3,off_session,2024,2100
1437,3666,bullish,bearish,2003.970000,2003.525000,2024-02-16 07:45:00,2024-02-16 13:45:00,192041,1998.585000,0.917536,3.313223,2024-02-16 14:15:00,192043,2024-02-16 15:15:00,192047,False,True,24,2,6,ny_overlap,2024,2102
1438,3667,bullish,bearish,2005.495000,2005.036500,2024-02-16 11:00:00,2024-02-16 13:45:00,192041,1998.585000,1.209321,2.132187,2024-02-16 14:00:00,192042,2024-02-16 15:15:00,192047,False,True,11,1,6,ny_overlap,2024,2102
1439,3668,bearish,bullish,2006.915000,2005.660000,2024-02-16 13:45:00,2024-02-16 15:45:00,192049,2009.940000,1.829071,6.434959,2024-02-16 16:00:00,192050,,,True,False,8,1,,ny_overlap,2024,2102
1440,3674,bullish,bearish,2026.883500,2026.178500,2024-02-22 04:45:00,2024-02-22 14:30:00,192402,2025.390000,1.136857,2.248743,2024-02-22 14:45:00,192403,,,True,False,39,1,,ny_overlap,2024,2106
1441,3676,bearish,bullish,2019.710000,2018.478500,2024-02-23 10:00:00,2024-02-23 10:45:00,192479,2021.180000,1.647036,2.176638,2024-02-23 11:00:00,192480,,,True,False,3,1,,london,2024,2107
1442,3680,bullish,bearish,2035.438500,2034.643500,2024-02-29 07:15:00,2024-02-29 10:15:00,192845,2034.155000,0.750357,3.920133,2024-02-29 10:30:00,192846,2024-02-29 13:45:00,192859,False,True,12,1,14,london,2024,2111
1443,3681,bearish,bullish,2037.535000,2035.950000,2024-02-29 10:00:00,2024-02-29 13:45:00,192859,2043.920000,1.209679,2.860264,2024-02-29 14:00:00,192860,,,True,False,15,1,,ny_overlap,2024,2111
1444,3682,bearish,bullish,2047.450000,2046.295000,2024-03-01 08:15:00,2024-03-01 10:15:00,192937,2048.940000,1.440821,2.880301,2024-03-01 10:30:00,192938,2024-03-01 15:00:00,192956,False,True,8,1,19,london,2024,2112
1445,3688,bullish,bearish,2156.680000,2154.010000,2024-03-07 13:15:00,2024-03-07 14:45:00,193323,2148.665000,2.455786,4.407347,,,,,True,False,6,,,ny_overlap,2024,2116
1446,3692,bullish,bearish,2180.880000,2178.180000,2024-03-11 08:00:00,2024-03-11 10:45:00,193495,2177.205000,1.888429,2.441183,2024-03-11 11:15:00,193497,2024-03-11 11:45:00,193499,False,True,11,2,4,london,2024,2118
1447,3693,bearish,bullish,2182.790000,2179.520000,2024-03-11 09:00:00,2024-03-11 15:45:00,193515,2184.510000,2.162107,2.771139,2024-03-11 16:00:00,193516,2024-03-11 16:30:00,193518,False,True,27,1,3,ny_overlap,2024,2118
1448,3694,bearish,bullish,2179.873500,2176.975000,2024-03-11 13:15:00,2024-03-11 13:45:00,193507,2183.775000,2.216000,2.256318,2024-03-11 14:00:00,193508,2024-03-11 14:15:00,193509,False,True,2,1,2,ny_overlap,2024,2118
1449,3696,bearish,bullish,2177.185000,2175.440000,2024-03-12 11:15:00,2024-03-12 12:45:00,193595,2179.755000,1.642143,2.167899,,,,,True,False,6,,,ny_overlap,2024,2119
1450,3697,bullish,bearish,2172.085000,2167.660000,2024-03-12 12:45:00,2024-03-12 13:15:00,193597,2165.850000,3.463429,4.161050,2024-03-12 13:45:00,193599,,,True,False,2,2,,ny_overlap,2024,2119
1451,3698,bearish,bullish,2156.415000,2153.313500,2024-03-12 19:15:00,2024-03-12 20:45:00,193627,2158.160000,2.811357,2.047054,2024-03-12 21:00:00,193628,,,True,False,6,1,,off_session,2024,2119
1452,3701,bullish,bearish,2165.571500,2164.011500,2024-03-15 05:45:00,2024-03-15 12:15:00,193869,2163.295000,1.272250,2.768324,2024-03-15 13:00:00,193872,2024-03-15 14:30:00,193878,False,True,26,3,9,ny_overlap,2024,2122
1453,3702,bullish,bearish,2169.941500,2167.545000,2024-03-15 10:00:00,2024-03-15 12:15:00,193869,2163.295000,2.150214,2.436966,2024-03-15 12:30:00,193870,,,True,False,9,1,,ny_overlap,2024,2122
1454,3707,bearish,bullish,2158.620000,2157.035000,2024-03-20 08:15:00,2024-03-20 14:15:00,194153,2163.220000,1.489286,2.504556,2024-03-20 14:30:00,194154,2024-03-20 14:45:00,194155,False,True,24,1,2,ny_overlap,2024,2125
1455,3711,bearish,bullish,2174.820000,2172.565000,2024-03-22 07:00:00,2024-03-22 14:00:00,194336,2178.086500,2.028393,2.405846,,,,,True,False,28,,,ny_overlap,2024,2127
1456,3712,bullish,bearish,2175.840000,2172.615000,2024-03-22 14:00:00,2024-03-22 15:15:00,194341,2169.570000,2.836786,2.672038,2024-03-22 15:30:00,194342,,,True,False,5,1,,ny_overlap,2024,2127
1457,3714,bearish,bullish,2171.140000,2169.285000,2024-03-25 07:15:00,2024-03-25 12:15:00,194421,2173.960000,2.039786,3.689848,2024-03-25 12:30:00,194422,2024-03-25 19:15:00,194449,False,True,20,1,28,ny_overlap,2024,2128
1458,3715,bullish,bearish,2176.090500,2173.085500,2024-03-25 13:45:00,2024-03-25 19:15:00,194449,2171.655000,2.789714,2.970914,2024-03-25 19:30:00,194450,2024-03-25 19:45:00,194451,False,True,22,1,2,off_session,2024,2128
1459,3717,bullish,bearish,2180.175000,2178.735000,2024-03-27 08:30:00,2024-03-27 08:45:00,194591,2177.290000,1.980357,2.022362,2024-03-27 09:00:00,194592,2024-03-27 09:15:00,194593,False,True,1,1,2,london,2024,2130
1460,3723,bearish,bullish,2277.026500,2270.655000,2024-04-02 15:45:00,2024-04-02 21:00:00,194916,2280.365000,6.406821,4.068788,,,,,True,False,21,,,off_session,2024,2133
1461,3724,bearish,bullish,2283.211500,2281.400000,2024-04-03 07:15:00,2024-04-03 15:30:00,194986,2286.808500,2.526393,2.969253,2024-04-03 16:45:00,194991,,,True,False,33,5,,ny_overlap,2024,2134
1462,3725,bearish,bullish,2274.504500,2270.490000,2024-04-03 12:30:00,2024-04-03 14:15:00,194981,2279.425000,3.243643,2.744137,2024-04-03 14:30:00,194982,2024-04-03 14:45:00,194983,False,True,7,1,2,ny_overlap,2024,2134
1463,3727,bearish,bullish,2295.220000,2293.880000,2024-04-04 12:00:00,2024-04-04 14:30:00,195074,2297.523500,2.231071,2.830479,2024-04-04 18:45:00,195091,2024-04-04 19:15:00,195093,False,True,10,17,19,ny_overlap,2024,2135
1464,3729,bullish,bearish,2291.550000,2288.420000,2024-04-04 18:30:00,2024-04-04 19:45:00,195095,2286.455000,3.591964,3.981109,2024-04-04 20:00:00,195096,2024-04-04 20:30:00,195098,False,True,5,1,3,off_session,2024,2135
1465,3732,bullish,bearish,2346.261500,2344.430000,2024-04-09 07:15:00,2024-04-09 16:00:00,195356,2340.390000,2.622750,4.122200,,,,,True,False,35,,,ny_overlap,2024,2138
1466,3736,bullish,bearish,2388.558500,2384.825000,2024-04-12 07:15:00,2024-04-12 16:30:00,195634,2374.380000,3.323179,4.081484,2024-04-12 16:45:00,195635,,,True,False,37,1,,ny_overlap,2024,2141
1467,3737,bullish,bearish,2399.975000,2394.458500,2024-04-12 13:45:00,2024-04-12 16:15:00,195633,2388.315000,4.437929,2.254430,2024-04-12 16:30:00,195634,,,True,False,10,1,,ny_overlap,2024,2141
1468,3739,bearish,bullish,2356.105000,2349.095000,2024-04-15 08:45:00,2024-04-15 11:15:00,195705,2359.285000,4.564821,2.477643,2024-04-15 12:00:00,195708,2024-04-15 12:15:00,195709,False,True,10,3,4,london,2024,2142
1469,3740,bearish,bullish,2359.040500,2355.490000,2024-04-15 13:45:00,2024-04-15 17:30:00,195730,2366.976500,5.012714,3.156374,2024-04-15 17:45:00,195731,,,True,False,15,1,,off_session,2024,2142
1470,3742,bearish,bullish,2387.640000,2384.975000,2024-04-16 06:45:00,2024-04-16 16:45:00,195819,2392.535000,3.791929,4.980447,2024-04-16 17:00:00,195820,2024-04-16 17:30:00,195822,False,True,40,1,3,ny_overlap,2024,2143
1471,3743,bearish,bullish,2382.375000,2381.120000,2024-04-17 05:45:00,2024-04-17 08:15:00,195877,2383.558500,2.130571,3.820571,2024-04-17 08:30:00,195878,2024-04-17 12:45:00,195895,False,True,10,1,18,london,2024,2144
1472,3744,bullish,bearish,2380.831500,2377.981500,2024-04-17 08:30:00,2024-04-17 16:45:00,195911,2365.960000,3.483214,3.146088,2024-04-17 17:00:00,195912,2024-04-17 18:15:00,195917,False,True,33,1,6,ny_overlap,2024,2144
1473,3745,bullish,bearish,2384.510000,2378.436500,2024-04-17 14:00:00,2024-04-17 16:45:00,195911,2365.960000,3.890607,4.313851,2024-04-17 17:00:00,195912,2024-04-17 18:15:00,195917,False,True,11,1,6,ny_overlap,2024,2144
1474,3748,bullish,bearish,2379.906500,2377.658500,2024-04-18 10:30:00,2024-04-18 14:45:00,195995,2375.260000,2.377179,2.053485,,,,,True,False,17,,,ny_overlap,2024,2145
1475,3749,bearish,bullish,2383.189500,2380.383500,2024-04-19 11:15:00,2024-04-19 13:45:00,196083,2385.505000,4.006714,2.552216,2024-04-19 14:30:00,196086,,,True,False,10,3,,ny_overlap,2024,2146
1476,3753,bearish,bullish,2309.780000,2306.270000,2024-04-23 09:30:00,2024-04-23 13:15:00,196265,2313.185000,4.818179,3.797078,2024-04-23 13:30:00,196266,,,True,False,15,1,,ny_overlap,2024,2148
1477,3755,bearish,bullish,2319.570000,2316.170000,2024-04-24 09:30:00,2024-04-24 13:00:00,196356,2323.310000,3.182536,2.276015,2024-04-24 13:15:00,196357,2024-04-24 13:30:00,196358,False,True,14,1,2,ny_overlap,2024,2149
1478,3758,bullish,bearish,2327.438500,2325.335000,2024-04-25 11:30:00,2024-04-25 13:15:00,196449,2319.765000,2.458036,2.047773,2024-04-25 13:30:00,196450,2024-04-25 14:30:00,196454,False,True,7,1,5,ny_overlap,2024,2150
1479,3759,bearish,bullish,2334.638500,2331.195000,2024-04-29 13:45:00,2024-04-29 14:30:00,196638,2338.901500,3.808929,2.361556,2024-04-29 14:45:00,196639,2024-04-29 15:30:00,196642,False,True,3,1,4,ny_overlap,2024,2152
1480,3760,bullish,bearish,2338.703500,2336.673500,2024-04-29 16:30:00,2024-04-29 19:45:00,196659,2333.870000,4.762607,2.125202,2024-04-29 20:00:00,196660,2024-04-29 20:15:00,196661,False,True,13,1,2,off_session,2024,2152
1481,3765,bullish,bearish,2303.688500,2302.246500,2024-05-03 04:45:00,2024-05-03 07:00:00,196976,2298.590000,2.015071,2.155507,2024-05-03 07:15:00,196977,2024-05-03 08:15:00,196981,False,True,9,1,5,london,2024,2156
1482,3766,bullish,bearish,2299.805000,2294.673500,2024-05-03 12:45:00,2024-05-03 13:45:00,197003,2286.730000,4.168179,6.239656,2024-05-03 14:00:00,197004,2024-05-03 14:15:00,197005,False,True,4,1,2,ny_overlap,2024,2156
1483,3771,bearish,bullish,2316.346500,2313.911500,2024-05-07 12:15:00,2024-05-07 13:15:00,197185,2320.516500,2.307821,2.734180,2024-05-07 13:30:00,197186,2024-05-07 15:00:00,197192,False,True,4,1,7,ny_overlap,2024,2158
1484,3772,bearish,bullish,2316.585000,2314.640000,2024-05-08 08:00:00,2024-05-08 12:30:00,197274,2317.999500,2.353357,4.791028,2024-05-08 15:45:00,197287,2024-05-08 16:45:00,197291,False,True,18,13,17,ny_overlap,2024,2159
1485,3783,bearish,bullish,2379.076500,2361.223500,2024-05-15 14:00:00,2024-05-15 15:30:00,197746,2384.210000,5.833964,4.650868,2024-05-15 15:45:00,197747,2024-05-15 16:00:00,197748,False,True,6,1,2,ny_overlap,2024,2164
1486,3788,bullish,bearish,2437.721500,2435.270000,2024-05-20 05:45:00,2024-05-20 11:30:00,198006,2431.720000,3.789000,3.640802,2024-05-20 11:45:00,198007,2024-05-20 17:45:00,198031,False,True,23,1,25,london,2024,2167
1487,3797,bullish,bearish,2340.200500,2337.630000,2024-05-24 13:30:00,2024-05-24 15:30:00,198390,2335.013500,3.537143,2.064237,2024-05-24 15:45:00,198391,,,True,False,8,1,,ny_overlap,2024,2171
1488,3799,bearish,bullish,2353.810500,2350.768500,2024-05-28 06:15:00,2024-05-28 12:45:00,198553,2355.195000,2.073321,3.501869,2024-05-28 13:30:00,198556,2024-05-28 14:00:00,198558,False,True,26,3,5,ny_overlap,2024,2173
1489,3803,bearish,bullish,2335.885000,2334.723500,2024-05-30 05:45:00,2024-05-30 11:00:00,198730,2340.728500,2.923321,3.572991,2024-05-30 11:15:00,198731,2024-05-30 12:00:00,198734,False,True,21,1,4,london,2024,2175
1490,3805,bullish,bearish,2345.120000,2343.210000,2024-05-31 12:45:00,2024-05-31 14:15:00,198835,2338.095000,2.366286,3.989375,2024-05-31 14:45:00,198837,,,True,False,6,2,,ny_overlap,2024,2176
1491,3810,bearish,bullish,2361.665000,2357.465000,2024-06-06 13:15:00,2024-06-06 13:45:00,199201,2365.140000,3.119107,2.613408,2024-06-06 14:45:00,199205,,,True,False,2,4,,ny_overlap,2024,2180
1492,3815,bearish,bullish,2303.971500,2301.528500,2024-06-11 05:45:00,2024-06-11 07:30:00,199452,2305.240000,2.270821,2.715537,2024-06-11 08:30:00,199456,2024-06-11 09:30:00,199460,False,True,7,4,8,london,2024,2183
1493,3816,bullish,bearish,2315.538500,2313.865000,2024-06-12 06:30:00,2024-06-12 07:30:00,199544,2312.485000,1.579643,2.500565,2024-06-12 07:45:00,199545,2024-06-12 08:00:00,199546,False,True,4,1,2,london,2024,2184
1494,3818,bearish,bullish,2319.953500,2317.320000,2024-06-13 11:45:00,2024-06-13 13:00:00,199658,2323.421500,2.802036,4.885198,,,,,True,False,5,,,ny_overlap,2024,2185
1495,3820,bullish,bearish,2321.201500,2318.406500,2024-06-17 13:15:00,2024-06-17 15:45:00,199853,2311.530000,2.652679,2.494460,2024-06-17 16:00:00,199854,2024-06-17 17:15:00,199859,False,True,10,1,6,ny_overlap,2024,2187
1496,3823,bullish,bearish,2329.670000,2328.558500,2024-06-19 07:15:00,2024-06-19 11:15:00,200019,2326.530000,1.296000,3.230324,2024-06-19 12:45:00,200025,2024-06-19 13:00:00,200026,False,True,16,6,7,london,2024,2189
1497,3824,bearish,bullish,2329.771500,2327.470000,2024-06-19 11:15:00,2024-06-19 16:15:00,200039,2331.125000,1.827214,2.110590,2024-06-19 16:30:00,200040,2024-06-19 17:00:00,200042,False,True,20,1,3,ny_overlap,2024,2189
