symbol,strategy,rr,gate,year,month,n,net_r,random_net_r
XAGUSD,dedup_hybrid,1.5,none,2016,11,34,-11.447871,-27.103682
XAGUSD,dedup_hybrid,1.5,none,2016,12,32,-8.785012,-28.197928
XAGUSD,dedup_hybrid,1.5,none,2017,1,34,-7.397898,-29.763680
XAGUSD,dedup_hybrid,1.5,none,2017,2,29,-18.412438,-37.350556
XAGUSD,dedup_hybrid,1.5,none,2017,3,45,-24.351857,-62.695370
XAGUSD,dedup_hybrid,1.5,none,2017,4,38,-23.162355,-69.322964
XAGUSD,dedup_hybrid,1.5,none,2017,5,36,-11.215019,-58.121045
XAGUSD,dedup_hybrid,1.5,none,2017,6,37,-36.743653,-90.025738
XAGUSD,dedup_hybrid,1.5,none,2017,7,29,-26.315189,-42.721988
XAGUSD,dedup_hybrid,1.5,none,2017,8,32,-14.108040,-44.168100
XAGUSD,dedup_hybrid,1.5,none,2017,9,40,-36.320898,-49.248551
XAGUSD,dedup_hybrid,1.5,none,2017,10,45,-30.932260,-69.277703
XAGUSD,dedup_hybrid,1.5,none,2017,11,38,-20.177985,-85.451985
XAGUSD,dedup_hybrid,1.5,none,2017,12,40,-26.493425,-94.133947
XAGUSD,dedup_hybrid,1.5,none,2018,1,34,-29.775729,-52.323746
XAGUSD,dedup_hybrid,1.5,none,2018,2,35,-5.685314,-36.101963
XAGUSD,dedup_hybrid,1.5,none,2018,3,34,-23.854473,-36.571006
XAGUSD,dedup_hybrid,1.5,none,2018,4,25,-25.253215,-53.174923
XAGUSD,dedup_hybrid,1.5,none,2018,5,39,-43.275937,-70.924369
XAGUSD,dedup_hybrid,1.5,none,2018,6,32,-34.989756,-68.945693
XAGUSD,dedup_hybrid,1.5,none,2018,7,31,-20.744439,-33.118693
XAGUSD,dedup_hybrid,1.5,none,2018,8,35,-19.106163,-77.173341
XAGUSD,dedup_hybrid,1.5,none,2018,9,29,-30.743922,-50.087774
XAGUSD,dedup_hybrid,1.5,none,2018,10,35,-23.355338,-76.429417
XAGUSD,dedup_hybrid,1.5,none,2018,11,35,-27.104270,-65.257175
XAGUSD,dedup_hybrid,1.5,none,2018,12,40,-33.756311,-39.360155
XAGUSD,dedup_hybrid,1.5,none,2019,1,34,-15.734234,-38.146987
XAGUSD,dedup_hybrid,1.5,none,2019,2,34,-21.941426,-46.963292
XAGUSD,dedup_hybrid,1.5,none,2019,3,31,-23.541177,-59.256526
XAGUSD,dedup_hybrid,1.5,none,2019,4,32,-26.938412,-47.359247
XAGUSD,dedup_hybrid,1.5,none,2019,5,31,-29.948799,-47.119892
XAGUSD,dedup_hybrid,1.5,none,2019,6,28,-17.306494,-34.894580
XAGUSD,dedup_hybrid,1.5,none,2019,7,40,-36.068129,-55.037118
XAGUSD,dedup_hybrid,1.5,none,2019,8,33,-8.214769,-38.676379
XAGUSD,dedup_hybrid,1.5,none,2019,9,42,12.380035,-55.041496
XAGUSD,dedup_hybrid,1.5,none,2019,10,37,-8.879250,-37.993723
XAGUSD,dedup_hybrid,1.5,none,2019,11,42,-24.655705,-53.172156
XAGUSD,dedup_hybrid,1.5,none,2019,12,31,-35.235628,-44.778950
XAGUSD,dedup_hybrid,1.5,none,2020,1,41,-13.844479,-54.819157
XAGUSD,dedup_hybrid,1.5,none,2020,2,28,-9.360623,-27.277798
XAGUSD,dedup_hybrid,1.5,none,2020,3,32,-12.189464,-28.829094
XAGUSD,dedup_hybrid,1.5,none,2020,4,38,-7.572767,-67.633947
XAGUSD,dedup_hybrid,1.5,none,2020,5,32,-17.237018,-27.728363
XAGUSD,dedup_hybrid,1.5,none,2020,6,35,-33.829061,-21.701049
XAGUSD,dedup_hybrid,1.5,none,2020,7,36,-7.929594,-36.786395
XAGUSD,dedup_hybrid,1.5,none,2020,8,34,12.949011,-29.941989
XAGUSD,dedup_hybrid,1.5,none,2020,9,35,13.517677,-27.670054
XAGUSD,dedup_hybrid,1.5,none,2020,10,32,-11.534905,-27.727971
XAGUSD,dedup_hybrid,1.5,none,2020,11,38,2.599913,-31.585612
XAGUSD,dedup_hybrid,1.5,none,2020,12,27,8.804094,-13.497736
XAGUSD,dedup_hybrid,1.5,none,2021,1,34,4.156401,-20.544523
XAGUSD,dedup_hybrid,1.5,none,2021,2,26,-7.852837,-25.521480
XAGUSD,dedup_hybrid,1.5,none,2021,3,42,-6.250754,-36.194206
XAGUSD,dedup_hybrid,1.5,none,2021,4,37,-19.592848,-30.922702
XAGUSD,dedup_hybrid,1.5,none,2021,5,36,-5.760453,-50.039368
XAGUSD,dedup_hybrid,1.5,none,2021,6,30,0.911793,-32.405144
XAGUSD,dedup_hybrid,1.5,none,2021,7,42,-16.837216,-50.978293
XAGUSD,dedup_hybrid,1.5,none,2021,8,33,-14.687012,-34.176268
XAGUSD,dedup_hybrid,1.5,none,2021,9,28,-5.338072,-32.710101
XAGUSD,dedup_hybrid,1.5,none,2021,10,28,-17.809847,-29.152214
XAGUSD,dedup_hybrid,1.5,none,2021,11,31,-11.091973,-47.295685
XAGUSD,dedup_hybrid,1.5,none,2021,12,32,-4.073541,-27.767932
XAGUSD,dedup_hybrid,1.5,none,2022,1,29,-4.015993,-31.146570
XAGUSD,dedup_hybrid,1.5,none,2022,2,34,-18.348996,-27.654457
XAGUSD,dedup_hybrid,1.5,none,2022,3,39,4.899493,-22.003520
XAGUSD,dedup_hybrid,1.5,none,2022,4,32,-6.853092,-43.768642
XAGUSD,dedup_hybrid,1.5,none,2022,5,39,-11.223956,-30.120692
XAGUSD,dedup_hybrid,1.5,none,2022,6,41,-2.906695,-32.320864
XAGUSD,dedup_hybrid,1.5,none,2022,7,31,-8.020905,-26.682359
XAGUSD,dedup_hybrid,1.5,none,2022,8,31,-8.239076,-36.085581
XAGUSD,dedup_hybrid,1.5,none,2022,9,35,-0.402962,-26.921447
XAGUSD,dedup_hybrid,1.5,none,2022,10,23,-10.087294,-18.058917
XAGUSD,dedup_hybrid,1.5,none,2022,11,29,6.638810,-17.704047
XAGUSD,dedup_hybrid,1.5,none,2022,12,28,3.032098,-33.168796
XAGUSD,dedup_hybrid,1.5,none,2023,1,37,1.392160,-40.349425
XAGUSD,dedup_hybrid,1.5,none,2023,2,35,-9.865980,-28.699308
XAGUSD,dedup_hybrid,1.5,none,2023,3,39,-4.709337,-32.938786
XAGUSD,dedup_hybrid,1.5,none,2023,4,26,-21.355174,-15.924113
XAGUSD,dedup_hybrid,1.5,none,2023,5,35,-2.983182,-26.943138
XAGUSD,dedup_hybrid,1.5,none,2023,6,33,-11.791424,-12.533373
XAGUSD,dedup_hybrid,1.5,none,2023,7,34,-12.649867,-26.093684
XAGUSD,dedup_hybrid,1.5,none,2023,8,34,3.542979,-23.956389
XAGUSD,dedup_hybrid,1.5,none,2023,9,18,-3.934540,-22.797990
XAGUSD,dedup_hybrid,1.5,none,2023,10,31,4.174651,-27.078185
XAGUSD,dedup_hybrid,1.5,none,2023,11,34,-18.068502,-37.630415
XAGUSD,dedup_hybrid,1.5,none,2023,12,30,-10.572577,-23.856970
XAGUSD,dedup_hybrid,1.5,none,2024,1,38,-20.860092,-22.885992
XAGUSD,dedup_hybrid,1.5,none,2024,2,37,-4.857651,-29.623033
XAGUSD,dedup_hybrid,1.5,none,2024,3,32,-11.705537,-23.297168
XAGUSD,dedup_hybrid,1.5,none,2024,4,32,14.845643,-18.751699
XAGUSD,dedup_hybrid,1.5,none,2024,5,33,0.223584,-10.531963
XAGUSD,dedup_hybrid,1.5,none,2024,6,29,-5.848963,-13.848650
XAGUSD,dedup_hybrid,1.5,none,2024,7,38,-9.968043,-22.368735
XAGUSD,dedup_hybrid,1.5,none,2024,8,32,-7.505347,-25.309979
XAGUSD,dedup_hybrid,1.5,none,2024,9,34,-6.087075,-7.008759
XAGUSD,dedup_hybrid,1.5,none,2024,10,28,9.098618,-21.142002
XAGUSD,dedup_hybrid,1.5,none,2024,11,35,1.489866,-2.172328
XAGUSD,dedup_hybrid,1.5,none,2024,12,37,4.231500,-8.973294
XAGUSD,dedup_hybrid,1.5,none,2025,1,38,-8.053335,-34.352578
XAGUSD,dedup_hybrid,1.5,none,2025,2,33,-20.109879,-24.077419
XAGUSD,dedup_hybrid,1.5,none,2025,3,36,-6.372541,-14.451682
XAGUSD,dedup_hybrid,1.5,none,2025,4,33,1.839102,-27.822758
XAGUSD,dedup_hybrid,1.5,none,2025,5,29,13.613211,-17.815279
XAGUSD,dedup_hybrid,1.5,none,2025,6,30,5.908275,-31.852368
XAGUSD,dedup_hybrid,1.5,none,2025,7,38,-0.063707,-11.552351
XAGUSD,dedup_hybrid,1.5,none,2025,8,32,-6.494559,-17.394635
XAGUSD,dedup_hybrid,1.5,none,2025,9,32,-17.025392,-9.625423
XAGUSD,dedup_hybrid,1.5,none,2025,10,32,9.039423,-29.555208
XAGUSD,dedup_hybrid,1.5,none,2025,11,29,10.828015,-3.076497
XAGUSD,dedup_hybrid,1.5,none,2025,12,36,6.074446,-25.470827
XAGUSD,dedup_hybrid,1.5,none,2026,1,30,18.588922,-15.987504
XAGUSD,dedup_hybrid,1.5,none,2026,2,34,11.656141,-54.669473
XAGUSD,dedup_hybrid,1.5,none,2026,3,33,-0.122073,-31.904628
XAGUSD,dedup_hybrid,1.5,none,2026,4,31,14.825885,-5.888938
XAGUSD,dedup_hybrid,1.5,none,2026,5,30,5.818995,-5.789402
XAGUSD,dedup_hybrid,1.5,none,2026,6,29,6.359586,-18.322684
XAGUSD,dedup_hybrid,2.0,le_0.10,2020,7,1,1.919989,-1.714245
XAGUSD,dedup_hybrid,2.0,le_0.10,2020,8,2,3.816756,-0.323029
XAGUSD,dedup_hybrid,2.0,le_0.10,2020,9,1,1.909047,-1.578041
XAGUSD,dedup_hybrid,2.0,le_0.10,2021,2,1,1.905133,-2.542436
XAGUSD,dedup_hybrid,2.0,le_0.10,2024,8,1,-1.121910,-1.121910
XAGUSD,dedup_hybrid,2.0,le_0.10,2024,9,1,1.912962,1.912962
XAGUSD,dedup_hybrid,2.0,le_0.10,2025,2,1,1.900780,1.900780
XAGUSD,dedup_hybrid,2.0,le_0.10,2025,10,5,-6.187834,-5.593502
XAGUSD,dedup_hybrid,2.0,le_0.10,2025,11,2,3.819548,-3.960690
XAGUSD,dedup_hybrid,2.0,le_0.10,2025,12,20,2.329376,-3.194907
XAGUSD,dedup_hybrid,2.0,le_0.10,2026,1,30,25.981907,-10.819503
XAGUSD,dedup_hybrid,2.0,le_0.10,2026,2,34,11.539624,-10.625034
XAGUSD,dedup_hybrid,2.0,le_0.10,2026,3,33,-1.935970,-24.828137
XAGUSD,dedup_hybrid,2.0,le_0.10,2026,4,30,14.192657,7.102027
XAGUSD,dedup_hybrid,2.0,le_0.10,2026,5,28,4.395241,-9.655794
XAGUSD,dedup_hybrid,2.0,le_0.10,2026,6,27,4.516428,-8.232312
XAGUSD,dedup_hybrid,2.0,le_0.15,2016,7,1,0.828502,-1.369565
XAGUSD,dedup_hybrid,2.0,le_0.15,2016,11,1,-1.292718,-0.213232
XAGUSD,dedup_hybrid,2.0,le_0.15,2020,3,2,-1.518171,-1.518171
XAGUSD,dedup_hybrid,2.0,le_0.15,2020,7,2,2.799586,2.799586
XAGUSD,dedup_hybrid,2.0,le_0.15,2020,8,9,5.294606,-13.894993
XAGUSD,dedup_hybrid,2.0,le_0.15,2020,9,3,4.407181,2.330455
XAGUSD,dedup_hybrid,2.0,le_0.15,2020,10,3,0.475292,-3.584209
XAGUSD,dedup_hybrid,2.0,le_0.15,2020,12,1,1.872958,1.872958
XAGUSD,dedup_hybrid,2.0,le_0.15,2021,1,1,1.872958,-2.947368
XAGUSD,dedup_hybrid,2.0,le_0.15,2021,2,3,1.536667,-2.910902
XAGUSD,dedup_hybrid,2.0,le_0.15,2021,3,1,1.874327,1.874327
XAGUSD,dedup_hybrid,2.0,le_0.15,2021,5,2,0.545348,-1.264578
XAGUSD,dedup_hybrid,2.0,le_0.15,2021,6,1,0.417481,-0.705398
XAGUSD,dedup_hybrid,2.0,le_0.15,2022,1,1,0.358603,-1.206210
XAGUSD,dedup_hybrid,2.0,le_0.15,2022,3,2,3.752312,3.752312
XAGUSD,dedup_hybrid,2.0,le_0.15,2022,6,2,0.553950,-1.322700
XAGUSD,dedup_hybrid,2.0,le_0.15,2022,7,1,-1.195703,-0.212733
XAGUSD,dedup_hybrid,2.0,le_0.15,2022,12,1,-0.326076,-1.509873
XAGUSD,dedup_hybrid,2.0,le_0.15,2023,6,1,1.355914,1.355914
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,4,3,3.932913,1.331562
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,5,3,-1.136937,0.233250
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,6,4,0.936493,-3.932084
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,7,4,-1.637650,2.034694
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,8,3,1.241270,-2.936936
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,9,2,0.594034,-0.461837
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,10,5,1.245712,0.242043
XAGUSD,dedup_hybrid,2.0,le_0.15,2024,11,2,0.017708,-1.793593
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,2,1,1.900780,-1.592488
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,4,4,1.181367,-2.000623
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,5,1,-1.174721,0.780669
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,7,3,4.383537,-2.252090
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,9,4,0.187419,-0.704773
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,10,18,0.983322,-18.184129
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,11,20,6.704293,-3.311927
XAGUSD,dedup_hybrid,2.0,le_0.15,2025,12,36,8.681912,0.283722
XAGUSD,dedup_hybrid,2.0,le_0.15,2026,1,30,25.981907,-31.556977
XAGUSD,dedup_hybrid,2.0,le_0.15,2026,2,34,11.539624,-25.404147
XAGUSD,dedup_hybrid,2.0,le_0.15,2026,3,33,-1.935970,5.088974
XAGUSD,dedup_hybrid,2.0,le_0.15,2026,4,31,16.081480,-23.165385
XAGUSD,dedup_hybrid,2.0,le_0.15,2026,5,30,4.289225,-19.790811
XAGUSD,dedup_hybrid,2.0,le_0.15,2026,6,29,4.233054,-13.994585
XAGUSD,dedup_hybrid,2.0,none,2016,1,29,-13.930498,-44.746731
XAGUSD,dedup_hybrid,2.0,none,2016,2,34,3.506347,-51.081110
XAGUSD,dedup_hybrid,2.0,none,2016,3,38,-22.161862,-41.108410
XAGUSD,dedup_hybrid,2.0,none,2016,4,29,1.204737,-24.730353
XAGUSD,dedup_hybrid,2.0,none,2016,5,35,-0.058192,-38.808340
XAGUSD,dedup_hybrid,2.0,none,2016,6,34,-3.853096,-47.353762
XAGUSD,dedup_hybrid,2.0,none,2016,7,27,-2.436014,-25.694790
XAGUSD,dedup_hybrid,2.0,none,2016,8,40,1.566975,-48.299084
XAGUSD,dedup_hybrid,2.0,none,2016,9,36,7.188036,-52.377013
XAGUSD,dedup_hybrid,2.0,none,2016,10,27,-10.732685,-33.179395
XAGUSD,dedup_hybrid,2.0,none,2016,11,34,-12.842229,-33.810977
XAGUSD,dedup_hybrid,2.0,none,2016,12,32,-16.864029,-34.667165
XAGUSD,dedup_hybrid,2.0,none,2017,1,34,-12.805157,-37.226428
XAGUSD,dedup_hybrid,2.0,none,2017,2,29,-17.544405,-33.459467
XAGUSD,dedup_hybrid,2.0,none,2017,3,45,-26.906742,-70.894894
XAGUSD,dedup_hybrid,2.0,none,2017,4,38,-24.877524,-65.926950
XAGUSD,dedup_hybrid,2.0,none,2017,5,36,-3.039395,-54.725676
XAGUSD,dedup_hybrid,2.0,none,2017,6,37,-44.816497,-96.287049
XAGUSD,dedup_hybrid,2.0,none,2017,7,29,-26.848865,-44.321139
XAGUSD,dedup_hybrid,2.0,none,2017,8,32,-8.190783,-43.622032
XAGUSD,dedup_hybrid,2.0,none,2017,9,40,-39.871582,-48.294148
XAGUSD,dedup_hybrid,2.0,none,2017,10,45,-35.836953,-69.337833
XAGUSD,dedup_hybrid,2.0,none,2017,11,38,-14.030903,-81.840874
XAGUSD,dedup_hybrid,2.0,none,2017,12,40,-15.996502,-87.633947
XAGUSD,dedup_hybrid,2.0,none,2018,1,34,-30.216033,-56.376170
XAGUSD,dedup_hybrid,2.0,none,2018,2,35,-17.330742,-44.098795
XAGUSD,dedup_hybrid,2.0,none,2018,3,34,-25.778735,-54.497405
XAGUSD,dedup_hybrid,2.0,none,2018,4,25,-20.787061,-48.674923
XAGUSD,dedup_hybrid,2.0,none,2018,5,39,-45.007116,-74.611952
XAGUSD,dedup_hybrid,2.0,none,2018,6,32,-45.325493,-81.686214
XAGUSD,dedup_hybrid,2.0,none,2018,7,31,-19.863440,-33.279068
XAGUSD,dedup_hybrid,2.0,none,2018,8,35,-10.226163,-79.802323
XAGUSD,dedup_hybrid,2.0,none,2018,9,29,-24.651088,-47.928488
XAGUSD,dedup_hybrid,2.0,none,2018,10,35,-24.541811,-71.929417
XAGUSD,dedup_hybrid,2.0,none,2018,11,35,-27.363053,-65.873056
XAGUSD,dedup_hybrid,2.0,none,2018,12,40,-25.996982,-35.645498
XAGUSD,dedup_hybrid,2.0,none,2019,1,34,-12.507601,-40.851171
XAGUSD,dedup_hybrid,2.0,none,2019,2,34,-23.045450,-49.489833
XAGUSD,dedup_hybrid,2.0,none,2019,3,31,-18.733231,-58.448581
XAGUSD,dedup_hybrid,2.0,none,2019,4,32,-28.454881,-46.509226
XAGUSD,dedup_hybrid,2.0,none,2019,5,31,-23.933040,-40.653020
XAGUSD,dedup_hybrid,2.0,none,2019,6,28,-12.847035,-29.894580
XAGUSD,dedup_hybrid,2.0,none,2019,7,40,-30.507613,-53.112575
XAGUSD,dedup_hybrid,2.0,none,2019,8,33,-12.506272,-44.922005
XAGUSD,dedup_hybrid,2.0,none,2019,9,42,18.104248,-50.573754
XAGUSD,dedup_hybrid,2.0,none,2019,10,37,-0.065200,-29.493723
XAGUSD,dedup_hybrid,2.0,none,2019,11,42,-24.230918,-54.891047
XAGUSD,dedup_hybrid,2.0,none,2019,12,31,-36.035399,-46.031350
XAGUSD,dedup_hybrid,2.0,none,2020,1,41,-10.075786,-57.362412
XAGUSD,dedup_hybrid,2.0,none,2020,2,28,-19.928224,-35.844830
XAGUSD,dedup_hybrid,2.0,none,2020,3,32,-15.350334,-27.669492
XAGUSD,dedup_hybrid,2.0,none,2020,4,38,-12.900932,-64.668857
XAGUSD,dedup_hybrid,2.0,none,2020,5,32,-16.390032,-34.088631
XAGUSD,dedup_hybrid,2.0,none,2020,6,35,-38.327896,-29.482320
XAGUSD,dedup_hybrid,2.0,none,2020,7,36,-6.147737,-35.765367
XAGUSD,dedup_hybrid,2.0,none,2020,8,34,10.842197,-30.363176
XAGUSD,dedup_hybrid,2.0,none,2020,9,35,12.020520,-29.532426
XAGUSD,dedup_hybrid,2.0,none,2020,10,32,-7.895062,-31.321240
XAGUSD,dedup_hybrid,2.0,none,2020,11,38,-0.049525,-32.013506
XAGUSD,dedup_hybrid,2.0,none,2020,12,27,10.345427,-12.177969
XAGUSD,dedup_hybrid,2.0,none,2021,1,34,5.427389,-20.717859
XAGUSD,dedup_hybrid,2.0,none,2021,2,26,-1.852837,-24.944187
XAGUSD,dedup_hybrid,2.0,none,2021,3,42,-6.687065,-31.454780
XAGUSD,dedup_hybrid,2.0,none,2021,4,37,-23.537818,-37.752306
XAGUSD,dedup_hybrid,2.0,none,2021,5,36,0.041259,-51.577279
XAGUSD,dedup_hybrid,2.0,none,2021,6,30,2.796982,-33.732598
XAGUSD,dedup_hybrid,2.0,none,2021,7,42,-27.880261,-55.907491
XAGUSD,dedup_hybrid,2.0,none,2021,8,33,-9.715343,-31.704600
XAGUSD,dedup_hybrid,2.0,none,2021,9,28,0.774906,-29.210101
XAGUSD,dedup_hybrid,2.0,none,2021,10,28,-18.235017,-31.663295
XAGUSD,dedup_hybrid,2.0,none,2021,11,31,-9.956233,-53.835899
XAGUSD,dedup_hybrid,2.0,none,2021,12,32,-11.476685,-37.671077
XAGUSD,dedup_hybrid,2.0,none,2022,1,29,-6.869378,-34.335405
XAGUSD,dedup_hybrid,2.0,none,2022,2,34,-19.815191,-25.787281
XAGUSD,dedup_hybrid,2.0,none,2022,3,39,5.818744,-18.324918
XAGUSD,dedup_hybrid,2.0,none,2022,4,32,-5.648882,-40.268642
XAGUSD,dedup_hybrid,2.0,none,2022,5,39,-7.907232,-32.936152
XAGUSD,dedup_hybrid,2.0,none,2022,6,41,-2.516407,-35.430575
XAGUSD,dedup_hybrid,2.0,none,2022,7,31,-6.541711,-27.203164
XAGUSD,dedup_hybrid,2.0,none,2022,8,31,-17.991215,-36.980167
XAGUSD,dedup_hybrid,2.0,none,2022,9,35,-0.261287,-26.700721
XAGUSD,dedup_hybrid,2.0,none,2022,10,23,-5.087294,-25.271220
XAGUSD,dedup_hybrid,2.0,none,2022,11,29,15.638810,-12.204047
XAGUSD,dedup_hybrid,2.0,none,2022,12,28,4.255558,-32.659426
XAGUSD,dedup_hybrid,2.0,none,2023,1,37,0.785914,-38.415097
XAGUSD,dedup_hybrid,2.0,none,2023,2,35,-11.388877,-28.901097
XAGUSD,dedup_hybrid,2.0,none,2023,3,39,-26.064171,-42.419307
XAGUSD,dedup_hybrid,2.0,none,2023,4,26,-21.830784,-17.683344
XAGUSD,dedup_hybrid,2.0,none,2023,5,35,-3.797664,-26.221256
XAGUSD,dedup_hybrid,2.0,none,2023,6,33,-17.101981,-17.934512
XAGUSD,dedup_hybrid,2.0,none,2023,7,34,-15.830616,-31.774433
XAGUSD,dedup_hybrid,2.0,none,2023,8,34,3.801291,-21.027516
XAGUSD,dedup_hybrid,2.0,none,2023,9,18,0.565460,-23.112166
XAGUSD,dedup_hybrid,2.0,none,2023,10,31,9.226054,-26.026781
XAGUSD,dedup_hybrid,2.0,none,2023,11,34,-11.568502,-34.589320
XAGUSD,dedup_hybrid,2.0,none,2023,12,30,-11.334158,-35.468935
XAGUSD,dedup_hybrid,2.0,none,2024,1,38,-24.931418,-27.095143
XAGUSD,dedup_hybrid,2.0,none,2024,2,37,-11.621682,-32.305971
XAGUSD,dedup_hybrid,2.0,none,2024,3,32,-4.705537,-21.219830
XAGUSD,dedup_hybrid,2.0,none,2024,4,32,10.662274,-22.602911
XAGUSD,dedup_hybrid,2.0,none,2024,5,33,-1.406308,-14.551259
XAGUSD,dedup_hybrid,2.0,none,2024,6,29,-11.427190,-28.091276
XAGUSD,dedup_hybrid,2.0,none,2024,7,38,-5.870803,-17.896890
XAGUSD,dedup_hybrid,2.0,none,2024,8,32,-6.617727,-23.574273
XAGUSD,dedup_hybrid,2.0,none,2024,9,34,1.200296,-3.996534
XAGUSD,dedup_hybrid,2.0,none,2024,10,28,13.058185,-19.911888
XAGUSD,dedup_hybrid,2.0,none,2024,11,35,4.118103,0.231298
XAGUSD,dedup_hybrid,2.0,none,2024,12,37,4.933017,-7.682479
XAGUSD,dedup_hybrid,2.0,none,2025,1,38,-9.586589,-34.335464
XAGUSD,dedup_hybrid,2.0,none,2025,2,33,-25.479926,-30.295887
XAGUSD,dedup_hybrid,2.0,none,2025,3,36,-1.412955,-18.615722
XAGUSD,dedup_hybrid,2.0,none,2025,4,33,-0.390620,-26.362860
XAGUSD,dedup_hybrid,2.0,none,2025,5,29,9.175325,-18.182117
XAGUSD,dedup_hybrid,2.0,none,2025,6,30,6.561362,-32.716306
XAGUSD,dedup_hybrid,2.0,none,2025,7,38,2.565204,-9.128305
XAGUSD,dedup_hybrid,2.0,none,2025,8,32,-3.862902,-11.894635
XAGUSD,dedup_hybrid,2.0,none,2025,9,32,-10.525392,-6.848319
XAGUSD,dedup_hybrid,2.0,none,2025,10,32,14.626697,-28.471632
XAGUSD,dedup_hybrid,2.0,none,2025,11,29,7.177943,-7.577769
XAGUSD,dedup_hybrid,2.0,none,2025,12,36,8.681912,-26.363361
XAGUSD,dedup_hybrid,2.0,none,2026,1,30,25.981907,-9.487504
XAGUSD,dedup_hybrid,2.0,none,2026,2,34,11.539624,-55.395381
XAGUSD,dedup_hybrid,2.0,none,2026,3,33,-1.935970,-33.089004
XAGUSD,dedup_hybrid,2.0,none,2026,4,31,16.081480,-7.133343
XAGUSD,dedup_hybrid,2.0,none,2026,5,30,4.289225,-4.173276
XAGUSD,dedup_hybrid,2.0,none,2026,6,29,4.233054,-20.832769
XAGUSD,intersection,1.5,le_0.10,2021,2,1,1.405133,1.405133
XAGUSD,intersection,1.5,le_0.10,2025,10,1,-1.182186,-1.182186
XAGUSD,intersection,1.5,le_0.10,2025,12,3,0.159662,-3.329201
XAGUSD,intersection,1.5,le_0.10,2026,1,7,7.434124,-5.897297
XAGUSD,intersection,1.5,le_0.10,2026,2,10,7.329963,-16.127362
XAGUSD,intersection,1.5,le_0.10,2026,3,4,3.185070,1.758939
XAGUSD,intersection,1.5,le_0.10,2026,4,5,7.098959,-3.192223
XAGUSD,intersection,1.5,le_0.10,2026,5,8,0.684157,-0.449235
XAGUSD,intersection,1.5,le_0.10,2026,6,3,-5.153317,-5.153317
XAGUSD,intersection,1.5,le_0.15,2020,8,3,1.926765,-2.365955
XAGUSD,intersection,1.5,le_0.15,2021,2,1,1.405133,-2.542436
XAGUSD,intersection,1.5,le_0.15,2025,10,5,2.870770,-0.543654
XAGUSD,intersection,1.5,le_0.15,2025,11,2,2.747526,2.747526
XAGUSD,intersection,1.5,le_0.15,2025,12,6,4.294861,1.153357
XAGUSD,intersection,1.5,le_0.15,2026,1,7,7.434124,-3.824110
XAGUSD,intersection,1.5,le_0.15,2026,2,10,7.329963,-24.867787
XAGUSD,intersection,1.5,le_0.15,2026,3,4,3.185070,5.820237
XAGUSD,intersection,1.5,le_0.15,2026,4,5,7.098959,-7.762201
XAGUSD,intersection,1.5,le_0.15,2026,5,9,2.080683,-7.835138
XAGUSD,intersection,1.5,le_0.15,2026,6,4,-3.754546,1.381426
XAGUSD,intersection,1.5,none,2016,1,3,1.825719,1.825719
XAGUSD,intersection,1.5,none,2016,2,6,3.077223,-9.562939
XAGUSD,intersection,1.5,none,2016,3,4,-0.027016,-4.482493
XAGUSD,intersection,1.5,none,2016,4,4,2.561000,-10.289990
XAGUSD,intersection,1.5,none,2016,5,6,4.352436,-10.387608
XAGUSD,intersection,1.5,none,2016,6,6,-1.763635,-10.467807
XAGUSD,intersection,1.5,none,2016,7,7,-0.799785,-8.134126
XAGUSD,intersection,1.5,none,2016,8,8,5.397811,-10.210433
XAGUSD,intersection,1.5,none,2016,9,4,0.615043,-3.860550
XAGUSD,intersection,1.5,none,2016,10,7,0.272131,-18.928833
XAGUSD,intersection,1.5,none,2016,11,5,-4.288937,-8.883795
XAGUSD,intersection,1.5,none,2016,12,6,1.662177,-11.964962
XAGUSD,intersection,1.5,none,2017,1,8,-0.762825,-17.255250
XAGUSD,intersection,1.5,none,2017,2,9,1.386190,-15.925338
XAGUSD,intersection,1.5,none,2017,3,8,-0.872109,-9.009941
XAGUSD,intersection,1.5,none,2017,4,6,4.002718,-15.794981
XAGUSD,intersection,1.5,none,2017,5,11,1.144468,-33.035214
XAGUSD,intersection,1.5,none,2017,6,3,0.472506,-25.161051
XAGUSD,intersection,1.5,none,2017,7,5,1.015144,-9.591819
XAGUSD,intersection,1.5,none,2017,8,6,-2.066939,-14.287274
XAGUSD,intersection,1.5,none,2017,9,6,-7.052051,-12.996943
XAGUSD,intersection,1.5,none,2017,10,9,-4.163667,-7.608003
XAGUSD,intersection,1.5,none,2017,11,8,-4.065998,-22.672749
